Yil,Ay,Gun,Saat,Nem
Y2024,Ocak,D11,T2100,90.09265
Y2024,Ocak,D11,T2200,89.25407
Y2024,Ocak,D11,T2300,89.36116
Y2024,Ocak,D12,T0000,88.97525
Y2024,Ocak,D12,T0100,88.41118
Y2024,Ocak,D12,T0200,88.80216
Y2024,Ocak,D12,T0300,89.90368
Y2024,Ocak,D12,T0400,89.5465
Y2024,Ocak,D12,T0500,90.263626
Y2024,Ocak,D12,T0600,90.436066
Y2024,Ocak,D12,T0700,90.79842
Y2024,Ocak,D12,T0800,90.43026
Y2024,Ocak,D12,T0900,85.68674
Y2024,Ocak,D12,T1000,80.800255
Y2024,Ocak,D12,T1100,86.459854
Y2024,Ocak,D12,T1200,83.67865
Y2024,Ocak,D12,T1300,82.87261
Y2024,Ocak,D12,T1400,83.23325
Y2024,Ocak,D12,T1500,84.22872
Y2024,Ocak,D12,T1600,88.03751
Y2024,Ocak,D12,T1700,91.01352
Y2024,Ocak,D12,T1800,90.92613
Y2024,Ocak,D12,T1900,92.54983
Y2024,Ocak,D12,T2000,92.176994
Y2024,Ocak,D12,T2100,91.70865
Y2024,Ocak,D12,T2200,92.193695
Y2024,Ocak,D12,T2300,93.09043
Y2024,Ocak,D13,T0000,92.54173
Y2024,Ocak,D13,T0100,91.186516
Y2024,Ocak,D13,T0200,90.33835
Y2024,Ocak,D13,T0300,89.35889
Y2024,Ocak,D13,T0400,89.3917
Y2024,Ocak,D13,T0500,91.93139
Y2024,Ocak,D13,T0600,93.47709
Y2024,Ocak,D13,T0700,93.628914
Y2024,Ocak,D13,T0800,94.632065
Y2024,Ocak,D13,T0900,93.67189
Y2024,Ocak,D13,T1000,90.93498
Y2024,Ocak,D13,T1100,86.49453
Y2024,Ocak,D13,T1200,83.31285
Y2024,Ocak,D13,T1300,83.071556
Y2024,Ocak,D13,T1400,80.387764
Y2024,Ocak,D13,T1500,79.38657
Y2024,Ocak,D13,T1600,81.57829
Y2024,Ocak,D13,T1700,87.9858
Y2024,Ocak,D13,T1800,91.603096
Y2024,Ocak,D13,T1900,91.603096
Y2024,Ocak,D13,T2000,91.037415
Y2024,Ocak,D13,T2100,90.18758
Y2024,Ocak,D13,T2200,88.66583
Y2024,Ocak,D13,T2300,88.77352
Y2024,Ocak,D14,T0000,88.621864
Y2024,Ocak,D14,T0100,89.34037
Y2024,Ocak,D14,T0200,89.77367
Y2024,Ocak,D14,T0300,88.83815
Y2024,Ocak,D14,T0400,89.308235
Y2024,Ocak,D14,T0500,87.925064
Y2024,Ocak,D14,T0600,87.41776
Y2024,Ocak,D14,T0700,86.73746
Y2024,Ocak,D14,T0800,83.408844
Y2024,Ocak,D14,T0900,82.37732
Y2024,Ocak,D14,T1000,86.85971
Y2024,Ocak,D14,T1100,77.707695
Y2024,Ocak,D14,T1200,70.04216
Y2024,Ocak,D14,T1300,70.88783
Y2024,Ocak,D14,T1400,69.17516
Y2024,Ocak,D14,T1500,81.01195
Y2024,Ocak,D14,T1600,81.05778
Y2024,Ocak,D14,T1700,77.496346
Y2024,Ocak,D14,T1800,76.97783
Y2024,Ocak,D14,T1900,84.81446
Y2024,Ocak,D14,T2000,87.23329
Y2024,Ocak,D14,T2100,86.30788
Y2024,Ocak,D14,T2200,89.55692
Y2024,Ocak,D14,T2300,89.02767
Y2024,Ocak,D15,T0000,89.907646
Y2024,Ocak,D15,T0100,89.36266
Y2024,Ocak,D15,T0200,86.28188
Y2024,Ocak,D15,T0300,85.87866
Y2024,Ocak,D15,T0400,84.037476
Y2024,Ocak,D15,T0500,84.28842
Y2024,Ocak,D15,T0600,83.938866
Y2024,Ocak,D15,T0700,83.7174
Y2024,Ocak,D15,T0800,83.28908
Y2024,Ocak,D15,T0900,82.57865
Y2024,Ocak,D15,T1000,75.01767
Y2024,Ocak,D15,T1100,72.10111
Y2024,Ocak,D15,T1200,71.7467
Y2024,Ocak,D15,T1300,73.07982
Y2024,Ocak,D15,T1400,74.82919
Y2024,Ocak,D15,T1500,76.923965
Y2024,Ocak,D15,T1600,78.85028
Y2024,Ocak,D15,T1700,80.497955
Y2024,Ocak,D15,T1800,78.27861
Y2024,Ocak,D15,T1900,78.976425
Y2024,Ocak,D15,T2000,80.59661
Y2024,Ocak,D15,T2100,81.37231
Y2024,Ocak,D15,T2200,80.71067
Y2024,Ocak,D15,T2300,83.96001
Y2024,Ocak,D16,T0000,85.0633
Y2024,Ocak,D16,T0100,85.58444
Y2024,Ocak,D16,T0200,87.062256
Y2024,Ocak,D16,T0300,89.865974
Y2024,Ocak,D16,T0400,91.089485
Y2024,Ocak,D16,T0500,90.4895
Y2024,Ocak,D16,T0600,90.88572
Y2024,Ocak,D16,T0700,89.638916
Y2024,Ocak,D16,T0800,87.94078
Y2024,Ocak,D16,T0900,83.992226
Y2024,Ocak,D16,T1000,81.722725
Y2024,Ocak,D16,T1100,75.03223
Y2024,Ocak,D16,T1200,68.38361
Y2024,Ocak,D16,T1300,64.08035
Y2024,Ocak,D16,T1400,62.58501
Y2024,Ocak,D16,T1500,59.49782
Y2024,Ocak,D16,T1600,64.43986
Y2024,Ocak,D16,T1700,78.08904
Y2024,Ocak,D16,T1800,86.13563
Y2024,Ocak,D16,T1900,87.03128
Y2024,Ocak,D16,T2000,84.09029
Y2024,Ocak,D16,T2100,81.44281
Y2024,Ocak,D16,T2200,81.64383
Y2024,Ocak,D16,T2300,84.62088
Y2024,Ocak,D17,T0000,89.47469
Y2024,Ocak,D17,T0100,94.39894
Y2024,Ocak,D17,T0200,95.88794
Y2024,Ocak,D17,T0300,96.752235
Y2024,Ocak,D17,T0400,97.3314
Y2024,Ocak,D17,T0500,98.20312
Y2024,Ocak,D17,T0600,98.64041
Y2024,Ocak,D17,T0700,97.66435
Y2024,Ocak,D17,T0800,97.472015
Y2024,Ocak,D17,T0900,97.21345
Y2024,Ocak,D17,T1000,97.0727
Y2024,Ocak,D17,T1100,95.02435
Y2024,Ocak,D17,T1200,94.17682
Y2024,Ocak,D17,T1300,90.37079
Y2024,Ocak,D17,T1400,87.334946
Y2024,Ocak,D17,T1500,87.61889
Y2024,Ocak,D17,T1600,89.42645
Y2024,Ocak,D17,T1700,91.21186
Y2024,Ocak,D17,T1800,90.98692
Y2024,Ocak,D17,T1900,90.12921
Y2024,Ocak,D17,T2000,89.75948
Y2024,Ocak,D17,T2100,89.77796
Y2024,Ocak,D17,T2200,88.04131
Y2024,Ocak,D17,T2300,88.768364
Y2024,Ocak,D18,T0000,89.48777
Y2024,Ocak,D18,T0100,89.10967
Y2024,Ocak,D18,T0200,88.55014
Y2024,Ocak,D18,T0300,87.62288
Y2024,Ocak,D18,T0400,88.57572
Y2024,Ocak,D18,T0500,88.3244
Y2024,Ocak,D18,T0600,86.244705
Y2024,Ocak,D18,T0700,87.093285
Y2024,Ocak,D18,T0800,86.6475
Y2024,Ocak,D18,T0900,86.24147
Y2024,Ocak,D18,T1000,86.34398
Y2024,Ocak,D18,T1100,86.81778
Y2024,Ocak,D18,T1200,90.93325
Y2024,Ocak,D18,T1300,96.46404
Y2024,Ocak,D18,T1400,91.33941
Y2024,Ocak,D18,T1500,87.85699
Y2024,Ocak,D18,T1600,87.52129
Y2024,Ocak,D18,T1700,88.42047
Y2024,Ocak,D18,T1800,89.653854
Y2024,Ocak,D18,T1900,90.69883
Y2024,Ocak,D18,T2000,92.348366
Y2024,Ocak,D18,T2100,92.40006
Y2024,Ocak,D18,T2200,90.69272
Y2024,Ocak,D18,T2300,89.60436
Y2024,Ocak,D19,T0000,88.382034
Y2024,Ocak,D19,T0100,87.50614
Y2024,Ocak,D19,T0200,87.653854
Y2024,Ocak,D19,T0300,88.40804
Y2024,Ocak,D19,T0400,87.59671
Y2024,Ocak,D19,T0500,89.23886
Y2024,Ocak,D19,T0600,89.06994
Y2024,Ocak,D19,T0700,90.02919
Y2024,Ocak,D19,T0800,88.515434
Y2024,Ocak,D19,T0900,86.011665
Y2024,Ocak,D19,T1000,85.016205
Y2024,Ocak,D19,T1100,76.77697
Y2024,Ocak,D19,T1200,69.542564
Y2024,Ocak,D19,T1300,67.052666
Y2024,Ocak,D19,T1400,67.14697
Y2024,Ocak,D19,T1500,70.77612
Y2024,Ocak,D19,T1600,80.53675
Y2024,Ocak,D19,T1700,86.97993
Y2024,Ocak,D19,T1800,90.48489
Y2024,Ocak,D19,T1900,91.520546
Y2024,Ocak,D19,T2000,92.48663
Y2024,Ocak,D19,T2100,91.77416
Y2024,Ocak,D19,T2200,93.7535
Y2024,Ocak,D19,T2300,93.72489
Y2024,Ocak,D20,T0000,93.988846
Y2024,Ocak,D20,T0100,92.89322
Y2024,Ocak,D20,T0200,91.832146
Y2024,Ocak,D20,T0300,90.759674
Y2024,Ocak,D20,T0400,91.51862
Y2024,Ocak,D20,T0500,91.712074
Y2024,Ocak,D20,T0600,90.56552
Y2024,Ocak,D20,T0700,90.0374
Y2024,Ocak,D20,T0800,88.2362
Y2024,Ocak,D20,T0900,79.57236
Y2024,Ocak,D20,T1000,77.01643
Y2024,Ocak,D20,T1100,73.55445
Y2024,Ocak,D20,T1200,68.30805
Y2024,Ocak,D20,T1300,64.61922
Y2024,Ocak,D20,T1400,65.12537
Y2024,Ocak,D20,T1500,76.03515
Y2024,Ocak,D20,T1600,72.90397
Y2024,Ocak,D20,T1700,83.84514
Y2024,Ocak,D20,T1800,85.5368
Y2024,Ocak,D20,T1900,86.11253
Y2024,Ocak,D20,T2000,83.172295
Y2024,Ocak,D20,T2100,82.907166
Y2024,Ocak,D20,T2200,80.807625
Y2024,Ocak,D20,T2300,83.37022
Y2024,Ocak,D21,T0000,84.37048
Y2024,Ocak,D21,T0100,83.36395
Y2024,Ocak,D21,T0200,83.03962
Y2024,Ocak,D21,T0300,83.25765
Y2024,Ocak,D21,T0400,83.0556
Y2024,Ocak,D21,T0500,81.46828
Y2024,Ocak,D21,T0600,82.590744
Y2024,Ocak,D21,T0700,82.62237
Y2024,Ocak,D21,T0800,82.16527
Y2024,Ocak,D21,T0900,79.93734
Y2024,Ocak,D21,T1000,78.57903
Y2024,Ocak,D21,T1100,74.14219
Y2024,Ocak,D21,T1200,68.68106
Y2024,Ocak,D21,T1300,63.199352
Y2024,Ocak,D21,T1400,64.90175
Y2024,Ocak,D21,T1500,65.45527
Y2024,Ocak,D21,T1600,71.42298
Y2024,Ocak,D21,T1700,77.014275
Y2024,Ocak,D21,T1800,79.3418
Y2024,Ocak,D21,T1900,79.454414
Y2024,Ocak,D21,T2000,78.973816
Y2024,Ocak,D21,T2100,76.109024
Y2024,Ocak,D21,T2200,73.04303
Y2024,Ocak,D21,T2300,74.845764
Y2024,Ocak,D22,T0000,75.579735
Y2024,Ocak,D22,T0100,74.09445
Y2024,Ocak,D22,T0200,74.642685
Y2024,Ocak,D22,T0300,69.56301
Y2024,Ocak,D22,T0400,65.71665
Y2024,Ocak,D22,T0500,58.786804
Y2024,Ocak,D22,T0600,58.117073
Y2024,Ocak,D22,T0700,57.921707
Y2024,Ocak,D22,T0800,63.070526
Y2024,Ocak,D22,T0900,66.93633
Y2024,Ocak,D22,T1000,68.2892
Y2024,Ocak,D22,T1100,74.796486
Y2024,Ocak,D22,T1200,78.69391
Y2024,Ocak,D22,T1300,86.39522
Y2024,Ocak,D22,T1400,90.22476
Y2024,Ocak,D22,T1500,89.72974
Y2024,Ocak,D22,T1600,90.59746
Y2024,Ocak,D22,T1700,90.586914
Y2024,Ocak,D22,T1800,89.11605
Y2024,Ocak,D22,T1900,88.312645
Y2024,Ocak,D22,T2000,87.4499
Y2024,Ocak,D22,T2100,87.07037
Y2024,Ocak,D22,T2200,88.6921
Y2024,Ocak,D22,T2300,86.74608
Y2024,Ocak,D23,T0000,86.34694
Y2024,Ocak,D23,T0100,84.42808
Y2024,Ocak,D23,T0200,83.70103
Y2024,Ocak,D23,T0300,82.16899
Y2024,Ocak,D23,T0400,84.32471
Y2024,Ocak,D23,T0500,83.970375
Y2024,Ocak,D23,T0600,84.632774
Y2024,Ocak,D23,T0700,85.13831
Y2024,Ocak,D23,T0800,85.03446
Y2024,Ocak,D23,T0900,84.20645
Y2024,Ocak,D23,T1000,79.997185
Y2024,Ocak,D23,T1100,77.4721
Y2024,Ocak,D23,T1200,73.612854
Y2024,Ocak,D23,T1300,73.701294
Y2024,Ocak,D23,T1400,74.2219
Y2024,Ocak,D23,T1500,75.58077
Y2024,Ocak,D23,T1600,76.31491
Y2024,Ocak,D23,T1700,78.322426
Y2024,Ocak,D23,T1800,79.18616
Y2024,Ocak,D23,T1900,76.5471
Y2024,Ocak,D23,T2000,74.18377
Y2024,Ocak,D23,T2100,69.03339
Y2024,Ocak,D23,T2200,65.74849
Y2024,Ocak,D23,T2300,64.47794
Y2024,Ocak,D24,T0000,64.06117
Y2024,Ocak,D24,T0100,64.332596
Y2024,Ocak,D24,T0200,64.92301
Y2024,Ocak,D24,T0300,66.81855
Y2024,Ocak,D24,T0400,70.239044
Y2024,Ocak,D24,T0500,75.35188
Y2024,Ocak,D24,T0600,78.365944
Y2024,Ocak,D24,T0700,80.94854
Y2024,Ocak,D24,T0800,80.522606
Y2024,Ocak,D24,T0900,79.98622
Y2024,Ocak,D24,T1000,79.182976
Y2024,Ocak,D24,T1100,79.26948
Y2024,Ocak,D24,T1200,79.201904
Y2024,Ocak,D24,T1300,78.64898
Y2024,Ocak,D24,T1400,80.277084
Y2024,Ocak,D24,T1500,80.80268
Y2024,Ocak,D24,T1600,83.275566
Y2024,Ocak,D24,T1700,85.65745
Y2024,Ocak,D24,T1800,89.77222
Y2024,Ocak,D24,T1900,91.76256
Y2024,Ocak,D24,T2000,91.87421
Y2024,Ocak,D24,T2100,92.35255
Y2024,Ocak,D24,T2200,94.18126
Y2024,Ocak,D24,T2300,94.50317
Y2024,Ocak,D25,T0000,94.62645
Y2024,Ocak,D25,T0100,95.008575
Y2024,Ocak,D25,T0200,96.35701
Y2024,Ocak,D25,T0300,96.3524
Y2024,Ocak,D25,T0400,96.35062
Y2024,Ocak,D25,T0500,95.56952
Y2024,Ocak,D25,T0600,96.145386
Y2024,Ocak,D25,T0700,96.462395
Y2024,Ocak,D25,T0800,96.59683
Y2024,Ocak,D25,T0900,95.89026
Y2024,Ocak,D25,T1000,94.501724
Y2024,Ocak,D25,T1100,91.964
Y2024,Ocak,D25,T1200,88.6645
Y2024,Ocak,D25,T1300,86.97555
Y2024,Ocak,D25,T1400,87.03412
Y2024,Ocak,D25,T1500,87.030075
Y2024,Ocak,D25,T1600,88.80985
Y2024,Ocak,D25,T1700,90.81728
Y2024,Ocak,D25,T1800,91.76699
Y2024,Ocak,D25,T1900,89.516754
Y2024,Ocak,D25,T2000,89.06959
Y2024,Ocak,D25,T2100,88.198814
Y2024,Ocak,D25,T2200,87.999596
Y2024,Ocak,D25,T2300,86.78271
Y2024,Ocak,D26,T0000,87.42925
Y2024,Ocak,D26,T0100,88.334015
Y2024,Ocak,D26,T0200,88.07589
Y2024,Ocak,D26,T0300,88.798965
Y2024,Ocak,D26,T0400,89.58229
Y2024,Ocak,D26,T0500,89.508835
Y2024,Ocak,D26,T0600,88.526184
Y2024,Ocak,D26,T0700,86.63563
Y2024,Ocak,D26,T0800,85.332275
Y2024,Ocak,D26,T0900,83.06302
Y2024,Ocak,D26,T1000,82.83749
Y2024,Ocak,D26,T1100,80.67987
Y2024,Ocak,D26,T1200,82.79136
Y2024,Ocak,D26,T1300,84.83812
Y2024,Ocak,D26,T1400,85.966644
Y2024,Ocak,D26,T1500,88.29667
Y2024,Ocak,D26,T1600,89.598915
Y2024,Ocak,D26,T1700,90.35739
Y2024,Ocak,D26,T1800,91.26992
Y2024,Ocak,D26,T1900,91.320564
Y2024,Ocak,D26,T2000,91.62709
Y2024,Ocak,D26,T2100,92.465416
Y2024,Ocak,D26,T2200,93.17156
Y2024,Ocak,D26,T2300,93.98639
Y2024,Ocak,D27,T0000,95.61
Y2024,Ocak,D27,T0100,95.71669
Y2024,Ocak,D27,T0200,97.070244
Y2024,Ocak,D27,T0300,96.98109
Y2024,Ocak,D27,T0400,97.45441
Y2024,Ocak,D27,T0500,96.80198
Y2024,Ocak,D27,T0600,96.56436
Y2024,Ocak,D27,T0700,96.47017
Y2024,Ocak,D27,T0800,97.347015
Y2024,Ocak,D27,T0900,94.63967
Y2024,Ocak,D27,T1000,90.12671
Y2024,Ocak,D27,T1100,83.677475
Y2024,Ocak,D27,T1200,76.27319
Y2024,Ocak,D27,T1300,72.03725
Y2024,Ocak,D27,T1400,70.65746
Y2024,Ocak,D27,T1500,72.418495
Y2024,Ocak,D27,T1600,83.265205
Y2024,Ocak,D27,T1700,86.08669
Y2024,Ocak,D27,T1800,90.54466
Y2024,Ocak,D27,T1900,92.47854
Y2024,Ocak,D27,T2000,93.820366
Y2024,Ocak,D27,T2100,94.05664
Y2024,Ocak,D27,T2200,92.44302
Y2024,Ocak,D27,T2300,92.86694
Y2024,Ocak,D28,T0000,91.90263
Y2024,Ocak,D28,T0100,90.6258
Y2024,Ocak,D28,T0200,90.5168
Y2024,Ocak,D28,T0300,91.17251
Y2024,Ocak,D28,T0400,88.99829
Y2024,Ocak,D28,T0500,88.99617
Y2024,Ocak,D28,T0600,89.36733
Y2024,Ocak,D28,T0700,90.08293
Y2024,Ocak,D28,T0800,92.348366
Y2024,Ocak,D28,T0900,87.53237
Y2024,Ocak,D28,T1000,83.00803
Y2024,Ocak,D28,T1100,77.4883
Y2024,Ocak,D28,T1200,71.29322
Y2024,Ocak,D28,T1300,68.41808
Y2024,Ocak,D28,T1400,66.73057
Y2024,Ocak,D28,T1500,73.18744
Y2024,Ocak,D28,T1600,80.690315
Y2024,Ocak,D28,T1700,87.52947
Y2024,Ocak,D28,T1800,91.14741
Y2024,Ocak,D28,T1900,94.540306
Y2024,Ocak,D28,T2000,95.39984
Y2024,Ocak,D28,T2100,94.549164
Y2024,Ocak,D28,T2200,94.05414
Y2024,Ocak,D28,T2300,94.10866
Y2024,Ocak,D29,T0000,94.65494
Y2024,Ocak,D29,T0100,93.54799
Y2024,Ocak,D29,T0200,93.33692
Y2024,Ocak,D29,T0300,93.61836
Y2024,Ocak,D29,T0400,93.14667
Y2024,Ocak,D29,T0500,92.21683
Y2024,Ocak,D29,T0600,90.813034
Y2024,Ocak,D29,T0700,90.2648
Y2024,Ocak,D29,T0800,89.14228
Y2024,Ocak,D29,T0900,85.80987
Y2024,Ocak,D29,T1000,76.62266
Y2024,Ocak,D29,T1100,70.91443
Y2024,Ocak,D29,T1200,65.11694
Y2024,Ocak,D29,T1300,61.77096
Y2024,Ocak,D29,T1400,59.753857
Y2024,Ocak,D29,T1500,69.91778
Y2024,Ocak,D29,T1600,83.67407
Y2024,Ocak,D29,T1700,90.16149
Y2024,Ocak,D29,T1800,92.96163
Y2024,Ocak,D29,T1900,94.48421
Y2024,Ocak,D29,T2000,95.78165
Y2024,Ocak,D29,T2100,96.42631
Y2024,Ocak,D29,T2200,91.19074
Y2024,Ocak,D29,T2300,90.88129
Y2024,Ocak,D30,T0000,90.64798
Y2024,Ocak,D30,T0100,89.60838
Y2024,Ocak,D30,T0200,88.84882
Y2024,Ocak,D30,T0300,88.89053
Y2024,Ocak,D30,T0400,88.616035
Y2024,Ocak,D30,T0500,89.873825
Y2024,Ocak,D30,T0600,90.8636
Y2024,Ocak,D30,T0700,91.13338
Y2024,Ocak,D30,T0800,89.69568
Y2024,Ocak,D30,T0900,86.18172
Y2024,Ocak,D30,T1000,78.470955
Y2024,Ocak,D30,T1100,73.421684
Y2024,Ocak,D30,T1200,66.61264
Y2024,Ocak,D30,T1300,61.92671
Y2024,Ocak,D30,T1400,62.195755
Y2024,Ocak,D30,T1500,67.12958
Y2024,Ocak,D30,T1600,72.28305
Y2024,Ocak,D30,T1700,77.55027
Y2024,Ocak,D30,T1800,81.52158
Y2024,Ocak,D30,T1900,84.6741
Y2024,Ocak,D30,T2000,88.06092
Y2024,Ocak,D30,T2100,90.81249
Y2024,Ocak,D30,T2200,88.33964
Y2024,Ocak,D30,T2300,89.43835
Y2024,Ocak,D31,T0000,91.56582
Y2024,Ocak,D31,T0100,94.17423
Y2024,Ocak,D31,T0200,95.2828
Y2024,Ocak,D31,T0300,95.195335
Y2024,Ocak,D31,T0400,94.84202
Y2024,Ocak,D31,T0500,94.64332
Y2024,Ocak,D31,T0600,93.640884
Y2024,Ocak,D31,T0700,92.7322
Y2024,Ocak,D31,T0800,89.80177
Y2024,Ocak,D31,T0900,87.87814
Y2024,Ocak,D31,T1000,84.86607
Y2024,Ocak,D31,T1100,78.1651
Y2024,Ocak,D31,T1200,72.52708
Y2024,Ocak,D31,T1300,66.88745
Y2024,Ocak,D31,T1400,62.898575
Y2024,Ocak,D31,T1500,64.78537
Y2024,Ocak,D31,T1600,74.97368
Y2024,Ocak,D31,T1700,83.136475
Y2024,Ocak,D31,T1800,85.27804
Y2024,Ocak,D31,T1900,87.32229
Y2024,Ocak,D31,T2000,89.236115
Y2024,Ocak,D31,T2100,89.73322
Y2024,Ocak,D31,T2200,89.241684
Y2024,Ocak,D31,T2300,89.41175
Y2024,Şubat,D01,T0000,89.05607
Y2024,Şubat,D01,T0100,88.14826
Y2024,Şubat,D01,T0200,86.42514
Y2024,Şubat,D01,T0300,85.62143
Y2024,Şubat,D01,T0400,85.97098
Y2024,Şubat,D01,T0500,88.60472
Y2024,Şubat,D01,T0600,89.219
Y2024,Şubat,D01,T0700,88.054054
Y2024,Şubat,D01,T0800,87.6255
Y2024,Şubat,D01,T0900,88.66408
Y2024,Şubat,D01,T1000,89.68192
Y2024,Şubat,D01,T1100,90.39753
Y2024,Şubat,D01,T1200,91.29234
Y2024,Şubat,D01,T1300,91.743034
Y2024,Şubat,D01,T1400,92.75415
Y2024,Şubat,D01,T1500,92.698105
Y2024,Şubat,D01,T1600,93.440155
Y2024,Şubat,D01,T1700,94.2465
Y2024,Şubat,D01,T1800,96.09634
Y2024,Şubat,D01,T1900,96.68399
Y2024,Şubat,D01,T2000,97.06407
Y2024,Şubat,D01,T2100,97.18268
Y2024,Şubat,D01,T2200,96.75677
Y2024,Şubat,D01,T2300,96.28052
Y2024,Şubat,D02,T0000,96.4069
Y2024,Şubat,D02,T0100,96.27515
Y2024,Şubat,D02,T0200,96.80387
Y2024,Şubat,D02,T0300,97.26269
Y2024,Şubat,D02,T0400,97.80521
Y2024,Şubat,D02,T0500,98.291794
Y2024,Şubat,D02,T0600,98.365776
Y2024,Şubat,D02,T0700,98.028244
Y2024,Şubat,D02,T0800,97.28554
Y2024,Şubat,D02,T0900,95.29358
Y2024,Şubat,D02,T1000,87.54422
Y2024,Şubat,D02,T1100,84.44746
Y2024,Şubat,D02,T1200,78.47721
Y2024,Şubat,D02,T1300,74.26098
Y2024,Şubat,D02,T1400,71.45951
Y2024,Şubat,D02,T1500,72.35478
Y2024,Şubat,D02,T1600,78.624344
Y2024,Şubat,D02,T1700,86.141426
Y2024,Şubat,D02,T1800,88.78542
Y2024,Şubat,D02,T1900,91.042946
Y2024,Şubat,D02,T2000,92.03573
Y2024,Şubat,D02,T2100,92.99445
Y2024,Şubat,D02,T2200,91.89325
Y2024,Şubat,D02,T2300,92.07131
Y2024,Şubat,D03,T0000,92.28356
Y2024,Şubat,D03,T0100,92.473114
Y2024,Şubat,D03,T0200,92.07848
Y2024,Şubat,D03,T0300,91.746956
Y2024,Şubat,D03,T0400,93.12917
Y2024,Şubat,D03,T0500,94.85512
Y2024,Şubat,D03,T0600,94.43498
Y2024,Şubat,D03,T0700,93.8295
Y2024,Şubat,D03,T0800,92.50713
Y2024,Şubat,D03,T0900,90.99445
Y2024,Şubat,D03,T1000,88.14678
Y2024,Şubat,D03,T1100,82.98458
Y2024,Şubat,D03,T1200,78.72797
Y2024,Şubat,D03,T1300,74.847015
Y2024,Şubat,D03,T1400,72.91277
Y2024,Şubat,D03,T1500,74.1106
Y2024,Şubat,D03,T1600,78.90807
Y2024,Şubat,D03,T1700,85.08942
Y2024,Şubat,D03,T1800,88.48951
Y2024,Şubat,D03,T1900,90.03483
Y2024,Şubat,D03,T2000,91.36856
Y2024,Şubat,D03,T2100,92.26603
Y2024,Şubat,D03,T2200,91.934616
Y2024,Şubat,D03,T2300,92.577385
Y2024,Şubat,D04,T0000,92.13086
Y2024,Şubat,D04,T0100,91.800354
Y2024,Şubat,D04,T0200,91.86365
Y2024,Şubat,D04,T0300,91.342865
Y2024,Şubat,D04,T0400,91.02558
Y2024,Şubat,D04,T0500,90.76182
Y2024,Şubat,D04,T0600,90.17581
Y2024,Şubat,D04,T0700,89.97886
Y2024,Şubat,D04,T0800,89.069176
Y2024,Şubat,D04,T0900,87.108574
Y2024,Şubat,D04,T1000,85.61865
Y2024,Şubat,D04,T1100,81.8555
Y2024,Şubat,D04,T1200,78.766914
Y2024,Şubat,D04,T1300,76.51728
Y2024,Şubat,D04,T1400,75.72969
Y2024,Şubat,D04,T1500,75.058304
Y2024,Şubat,D04,T1600,77.93115
Y2024,Şubat,D04,T1700,84.05477
Y2024,Şubat,D04,T1800,86.275475
Y2024,Şubat,D04,T1900,87.83379
Y2024,Şubat,D04,T2000,88.87043
Y2024,Şubat,D04,T2100,90.094795
Y2024,Şubat,D04,T2200,89.78292
Y2024,Şubat,D04,T2300,89.900635
Y2024,Şubat,D05,T0000,89.76643
Y2024,Şubat,D05,T0100,89.37806
Y2024,Şubat,D05,T0200,88.99352
Y2024,Şubat,D05,T0300,89.98431
Y2024,Şubat,D05,T0400,90.22367
Y2024,Şubat,D05,T0500,90.89644
Y2024,Şubat,D05,T0600,90.50486
Y2024,Şubat,D05,T0700,91.0064
Y2024,Şubat,D05,T0800,89.21032
Y2024,Şubat,D05,T0900,87.4214
Y2024,Şubat,D05,T1000,82.22678
Y2024,Şubat,D05,T1100,79.54931
Y2024,Şubat,D05,T1200,74.563705
Y2024,Şubat,D05,T1300,71.612526
Y2024,Şubat,D05,T1400,70.122826
Y2024,Şubat,D05,T1500,69.578606
Y2024,Şubat,D05,T1600,77.40929
Y2024,Şubat,D05,T1700,85.06179
Y2024,Şubat,D05,T1800,89.404366
Y2024,Şubat,D05,T1900,91.80944
Y2024,Şubat,D05,T2000,93.476845
Y2024,Şubat,D05,T2100,94.18293
Y2024,Şubat,D05,T2200,94.29615
Y2024,Şubat,D05,T2300,93.81905
Y2024,Şubat,D06,T0000,92.94127
Y2024,Şubat,D06,T0100,92.99296
Y2024,Şubat,D06,T0200,92.307816
Y2024,Şubat,D06,T0300,92.56253
Y2024,Şubat,D06,T0400,91.7671
Y2024,Şubat,D06,T0500,92.319466
Y2024,Şubat,D06,T0600,92.25371
Y2024,Şubat,D06,T0700,92.056755
Y2024,Şubat,D06,T0800,89.9417
Y2024,Şubat,D06,T0900,86.1605
Y2024,Şubat,D06,T1000,82.82079
Y2024,Şubat,D06,T1100,77.77071
Y2024,Şubat,D06,T1200,74.444405
Y2024,Şubat,D06,T1300,72.335724
Y2024,Şubat,D06,T1400,71.186584
Y2024,Şubat,D06,T1500,71.95914
Y2024,Şubat,D06,T1600,74.571045
Y2024,Şubat,D06,T1700,78.42818
Y2024,Şubat,D06,T1800,78.873924
Y2024,Şubat,D06,T1900,80.34205
Y2024,Şubat,D06,T2000,80.75552
Y2024,Şubat,D06,T2100,80.80821
Y2024,Şubat,D06,T2200,81.70413
Y2024,Şubat,D06,T2300,80.23899
Y2024,Şubat,D07,T0000,79.675
Y2024,Şubat,D07,T0100,80.54886
Y2024,Şubat,D07,T0200,80.33587
Y2024,Şubat,D07,T0300,81.09195
Y2024,Şubat,D07,T0400,81.74487
Y2024,Şubat,D07,T0500,81.11955
Y2024,Şubat,D07,T0600,80.60546
Y2024,Şubat,D07,T0700,80.41547
