Yil,Ay,Gun,Saat,Bulut
Y2023,Kasım,D10,T0900,24.0
Y2023,Kasım,D10,T1000,25.0
Y2023,Kasım,D10,T1100,33.0
Y2023,Kasım,D10,T1200,26.0
Y2023,Kasım,D10,T1300,54.0
Y2023,Kasım,D10,T1400,58.0
Y2023,Kasım,D10,T1500,39.0
Y2023,Kasım,D10,T1600,44.0
Y2023,Kasım,D10,T1700,49.0
Y2023,Kasım,D10,T1800,58.0
Y2023,Kasım,D10,T1900,55.0
Y2023,Kasım,D10,T2000,65.0
Y2023,Kasım,D10,T2100,79.0
Y2023,Kasım,D10,T2200,83.0
Y2023,Kasım,D10,T2300,76.0
Y2023,Kasım,D11,T0000,76.0
Y2023,Kasım,D11,T0100,43.0
Y2023,Kasım,D11,T0200,36.0
Y2023,Kasım,D11,T0300,56.0
Y2023,Kasım,D11,T0400,78.0
Y2023,Kasım,D11,T0500,55.0
Y2023,Kasım,D11,T0600,59.0
Y2023,Kasım,D11,T0700,71.0
Y2023,Kasım,D11,T0800,57.0
Y2023,Kasım,D11,T0900,73.0
Y2023,Kasım,D11,T1000,32.0
Y2023,Kasım,D11,T1100,61.0
Y2023,Kasım,D11,T1200,59.0
Y2023,Kasım,D11,T1300,41.0
Y2023,Kasım,D11,T1400,34.0
Y2023,Kasım,D11,T1500,66.0
Y2023,Kasım,D11,T1600,50.0
Y2023,Kasım,D11,T1700,44.0
Y2023,Kasım,D11,T1800,42.0
Y2023,Kasım,D11,T1900,29.0
Y2023,Kasım,D11,T2000,23.0
Y2023,Kasım,D11,T2100,19.0
Y2023,Kasım,D11,T2200,17.0
Y2023,Kasım,D11,T2300,20.0
Y2023,Kasım,D12,T0000,14.0
Y2023,Kasım,D12,T0100,18.0
Y2023,Kasım,D12,T0200,28.0
Y2023,Kasım,D12,T0300,82.0
Y2023,Kasım,D12,T0400,100.0
Y2023,Kasım,D12,T0500,100.0
Y2023,Kasım,D12,T0600,100.0
Y2023,Kasım,D12,T0700,100.0
Y2023,Kasım,D12,T0800,100.0
Y2023,Kasım,D12,T0900,100.0
Y2023,Kasım,D12,T1000,100.0
Y2023,Kasım,D12,T1100,100.0
Y2023,Kasım,D12,T1200,100.0
Y2023,Kasım,D12,T1300,100.0
Y2023,Kasım,D12,T1400,100.0
Y2023,Kasım,D12,T1500,99.0
Y2023,Kasım,D12,T1600,100.0
Y2023,Kasım,D12,T1700,99.0
Y2023,Kasım,D12,T1800,100.0
Y2023,Kasım,D12,T1900,93.0
Y2023,Kasım,D12,T2000,98.0
Y2023,Kasım,D12,T2100,98.0
Y2023,Kasım,D12,T2200,99.0
Y2023,Kasım,D12,T2300,100.0
Y2023,Kasım,D13,T0000,100.0
Y2023,Kasım,D13,T0100,100.0
Y2023,Kasım,D13,T0200,98.0
Y2023,Kasım,D13,T0300,100.0
Y2023,Kasım,D13,T0400,99.0
Y2023,Kasım,D13,T0500,100.0
Y2023,Kasım,D13,T0600,99.0
Y2023,Kasım,D13,T0700,89.0
Y2023,Kasım,D13,T0800,95.0
Y2023,Kasım,D13,T0900,96.0
Y2023,Kasım,D13,T1000,98.0
Y2023,Kasım,D13,T1100,100.0
Y2023,Kasım,D13,T1200,100.0
Y2023,Kasım,D13,T1300,97.0
Y2023,Kasım,D13,T1400,95.0
Y2023,Kasım,D13,T1500,99.0
Y2023,Kasım,D13,T1600,99.0
Y2023,Kasım,D13,T1700,71.0
Y2023,Kasım,D13,T1800,89.0
Y2023,Kasım,D13,T1900,89.0
Y2023,Kasım,D13,T2000,94.0
Y2023,Kasım,D13,T2100,95.0
Y2023,Kasım,D13,T2200,97.0
Y2023,Kasım,D13,T2300,91.0
Y2023,Kasım,D14,T0000,100.0
Y2023,Kasım,D14,T0100,100.0
Y2023,Kasım,D14,T0200,99.0
Y2023,Kasım,D14,T0300,100.0
Y2023,Kasım,D14,T0400,99.0
Y2023,Kasım,D14,T0500,93.0
Y2023,Kasım,D14,T0600,87.0
Y2023,Kasım,D14,T0700,85.0
Y2023,Kasım,D14,T0800,98.0
Y2023,Kasım,D14,T0900,75.0
Y2023,Kasım,D14,T1000,95.0
Y2023,Kasım,D14,T1100,92.0
Y2023,Kasım,D14,T1200,72.0
Y2023,Kasım,D14,T1300,100.0
Y2023,Kasım,D14,T1400,99.0
Y2023,Kasım,D14,T1500,89.0
Y2023,Kasım,D14,T1600,100.0
Y2023,Kasım,D14,T1700,100.0
Y2023,Kasım,D14,T1800,56.0
Y2023,Kasım,D14,T1900,72.0
Y2023,Kasım,D14,T2000,39.0
Y2023,Kasım,D14,T2100,36.0
Y2023,Kasım,D14,T2200,72.0
Y2023,Kasım,D14,T2300,54.0
Y2023,Kasım,D15,T0000,82.0
Y2023,Kasım,D15,T0100,58.0
Y2023,Kasım,D15,T0200,65.0
Y2023,Kasım,D15,T0300,80.0
Y2023,Kasım,D15,T0400,57.0
Y2023,Kasım,D15,T0500,43.0
Y2023,Kasım,D15,T0600,47.0
Y2023,Kasım,D15,T0700,69.0
Y2023,Kasım,D15,T0800,56.0
Y2023,Kasım,D15,T0900,61.0
Y2023,Kasım,D15,T1000,58.0
Y2023,Kasım,D15,T1100,45.0
Y2023,Kasım,D15,T1200,49.0
Y2023,Kasım,D15,T1300,39.0
Y2023,Kasım,D15,T1400,38.0
Y2023,Kasım,D15,T1500,23.0
Y2023,Kasım,D15,T1600,21.0
Y2023,Kasım,D15,T1700,28.0
Y2023,Kasım,D15,T1800,27.0
Y2023,Kasım,D15,T1900,29.400002
Y2023,Kasım,D15,T2000,30.000002
Y2023,Kasım,D15,T2100,33.0
Y2023,Kasım,D15,T2200,84.0
Y2023,Kasım,D15,T2300,74.0
Y2023,Kasım,D16,T0000,55.0
Y2023,Kasım,D16,T0100,61.0
Y2023,Kasım,D16,T0200,52.0
Y2023,Kasım,D16,T0300,46.0
Y2023,Kasım,D16,T0400,45.0
Y2023,Kasım,D16,T0500,46.0
Y2023,Kasım,D16,T0600,31.0
Y2023,Kasım,D16,T0700,30.000002
Y2023,Kasım,D16,T0800,67.0
Y2023,Kasım,D16,T0900,97.0
Y2023,Kasım,D16,T1000,48.0
Y2023,Kasım,D16,T1100,71.0
Y2023,Kasım,D16,T1200,96.0
Y2023,Kasım,D16,T1300,100.0
Y2023,Kasım,D16,T1400,62.0
Y2023,Kasım,D16,T1500,97.0
Y2023,Kasım,D16,T1600,99.0
Y2023,Kasım,D16,T1700,97.0
Y2023,Kasım,D16,T1800,95.0
Y2023,Kasım,D16,T1900,96.0
Y2023,Kasım,D16,T2000,100.0
Y2023,Kasım,D16,T2100,99.0
Y2023,Kasım,D16,T2200,98.0
Y2023,Kasım,D16,T2300,90.0
Y2023,Kasım,D17,T0000,94.0
Y2023,Kasım,D17,T0100,99.0
Y2023,Kasım,D17,T0200,99.0
Y2023,Kasım,D17,T0300,99.0
Y2023,Kasım,D17,T0400,97.0
Y2023,Kasım,D17,T0500,97.0
Y2023,Kasım,D17,T0600,99.0
Y2023,Kasım,D17,T0700,96.0
Y2023,Kasım,D17,T0800,92.0
Y2023,Kasım,D17,T0900,92.0
Y2023,Kasım,D17,T1000,69.0
Y2023,Kasım,D17,T1100,64.0
Y2023,Kasım,D17,T1200,76.0
Y2023,Kasım,D17,T1300,85.0
Y2023,Kasım,D17,T1400,81.0
Y2023,Kasım,D17,T1500,91.0
Y2023,Kasım,D17,T1600,71.0
Y2023,Kasım,D17,T1700,80.0
Y2023,Kasım,D17,T1800,62.0
Y2023,Kasım,D17,T1900,55.0
Y2023,Kasım,D17,T2000,73.0
Y2023,Kasım,D17,T2100,67.0
Y2023,Kasım,D17,T2200,68.0
Y2023,Kasım,D17,T2300,60.0
Y2023,Kasım,D18,T0000,59.0
Y2023,Kasım,D18,T0100,57.0
Y2023,Kasım,D18,T0200,64.0
Y2023,Kasım,D18,T0300,66.0
Y2023,Kasım,D18,T0400,66.0
Y2023,Kasım,D18,T0500,56.0
Y2023,Kasım,D18,T0600,49.0
Y2023,Kasım,D18,T0700,81.0
Y2023,Kasım,D18,T0800,75.0
Y2023,Kasım,D18,T0900,83.0
Y2023,Kasım,D18,T1000,80.0
Y2023,Kasım,D18,T1100,98.0
Y2023,Kasım,D18,T1200,96.0
Y2023,Kasım,D18,T1300,90.0
Y2023,Kasım,D18,T1400,98.0
Y2023,Kasım,D18,T1500,100.0
Y2023,Kasım,D18,T1600,100.0
Y2023,Kasım,D18,T1700,100.0
Y2023,Kasım,D18,T1800,100.0
Y2023,Kasım,D18,T1900,100.0
Y2023,Kasım,D18,T2000,100.0
Y2023,Kasım,D18,T2100,100.0
Y2023,Kasım,D18,T2200,99.0
Y2023,Kasım,D18,T2300,100.0
Y2023,Kasım,D19,T0000,98.0
Y2023,Kasım,D19,T0100,98.0
Y2023,Kasım,D19,T0200,95.0
Y2023,Kasım,D19,T0300,92.0
Y2023,Kasım,D19,T0400,99.0
Y2023,Kasım,D19,T0500,99.0
Y2023,Kasım,D19,T0600,96.0
Y2023,Kasım,D19,T0700,97.0
Y2023,Kasım,D19,T0800,100.0
Y2023,Kasım,D19,T0900,98.0
Y2023,Kasım,D19,T1000,60.0
Y2023,Kasım,D19,T1100,84.0
Y2023,Kasım,D19,T1200,94.0
Y2023,Kasım,D19,T1300,76.0
Y2023,Kasım,D19,T1400,71.0
Y2023,Kasım,D19,T1500,76.0
Y2023,Kasım,D19,T1600,87.0
Y2023,Kasım,D19,T1700,97.0
Y2023,Kasım,D19,T1800,86.0
Y2023,Kasım,D19,T1900,68.0
Y2023,Kasım,D19,T2000,46.0
Y2023,Kasım,D19,T2100,71.0
Y2023,Kasım,D19,T2200,46.0
Y2023,Kasım,D19,T2300,60.0
Y2023,Kasım,D20,T0000,69.0
Y2023,Kasım,D20,T0100,70.0
Y2023,Kasım,D20,T0200,83.0
Y2023,Kasım,D20,T0300,81.0
Y2023,Kasım,D20,T0400,84.0
Y2023,Kasım,D20,T0500,96.0
Y2023,Kasım,D20,T0600,97.0
Y2023,Kasım,D20,T0700,91.0
Y2023,Kasım,D20,T0800,92.0
Y2023,Kasım,D20,T0900,85.0
Y2023,Kasım,D20,T1000,87.0
Y2023,Kasım,D20,T1100,87.0
Y2023,Kasım,D20,T1200,71.0
Y2023,Kasım,D20,T1300,62.0
Y2023,Kasım,D20,T1400,44.0
Y2023,Kasım,D20,T1500,48.0
Y2023,Kasım,D20,T1600,55.0
Y2023,Kasım,D20,T1700,45.0
Y2023,Kasım,D20,T1800,64.0
Y2023,Kasım,D20,T1900,70.0
Y2023,Kasım,D20,T2000,71.0
Y2023,Kasım,D20,T2100,75.0
Y2023,Kasım,D20,T2200,81.0
Y2023,Kasım,D20,T2300,85.0
Y2023,Kasım,D21,T0000,64.0
Y2023,Kasım,D21,T0100,71.0
Y2023,Kasım,D21,T0200,93.0
Y2023,Kasım,D21,T0300,97.0
Y2023,Kasım,D21,T0400,99.0
Y2023,Kasım,D21,T0500,97.0
Y2023,Kasım,D21,T0600,58.0
Y2023,Kasım,D21,T0700,50.0
Y2023,Kasım,D21,T0800,51.0
Y2023,Kasım,D21,T0900,44.0
Y2023,Kasım,D21,T1000,70.0
Y2023,Kasım,D21,T1100,64.0
Y2023,Kasım,D21,T1200,61.0
Y2023,Kasım,D21,T1300,48.0
Y2023,Kasım,D21,T1400,39.0
Y2023,Kasım,D21,T1500,31.0
Y2023,Kasım,D21,T1600,59.0
Y2023,Kasım,D21,T1700,88.0
Y2023,Kasım,D21,T1800,89.0
Y2023,Kasım,D21,T1900,92.0
Y2023,Kasım,D21,T2000,84.0
Y2023,Kasım,D21,T2100,72.0
Y2023,Kasım,D21,T2200,30.0
Y2023,Kasım,D21,T2300,31.0
Y2023,Kasım,D22,T0000,55.0
Y2023,Kasım,D22,T0100,82.0
Y2023,Kasım,D22,T0200,89.0
Y2023,Kasım,D22,T0300,100.0
Y2023,Kasım,D22,T0400,100.0
Y2023,Kasım,D22,T0500,89.0
Y2023,Kasım,D22,T0600,84.0
Y2023,Kasım,D22,T0700,100.0
Y2023,Kasım,D22,T0800,97.0
Y2023,Kasım,D22,T0900,100.0
Y2023,Kasım,D22,T1000,94.0
Y2023,Kasım,D22,T1100,100.0
Y2023,Kasım,D22,T1200,100.0
Y2023,Kasım,D22,T1300,97.0
Y2023,Kasım,D22,T1400,95.0
Y2023,Kasım,D22,T1500,93.0
Y2023,Kasım,D22,T1600,85.0
Y2023,Kasım,D22,T1700,79.0
Y2023,Kasım,D22,T1800,72.0
Y2023,Kasım,D22,T1900,60.0
Y2023,Kasım,D22,T2000,56.0
Y2023,Kasım,D22,T2100,34.0
Y2023,Kasım,D22,T2200,41.0
Y2023,Kasım,D22,T2300,53.0
Y2023,Kasım,D23,T0000,51.0
Y2023,Kasım,D23,T0100,49.0
Y2023,Kasım,D23,T0200,39.0
Y2023,Kasım,D23,T0300,30.0
Y2023,Kasım,D23,T0400,27.0
Y2023,Kasım,D23,T0500,21.0
Y2023,Kasım,D23,T0600,19.0
Y2023,Kasım,D23,T0700,11.0
Y2023,Kasım,D23,T0800,11.0
Y2023,Kasım,D23,T0900,13.0
Y2023,Kasım,D23,T1000,25.0
Y2023,Kasım,D23,T1100,18.0
Y2023,Kasım,D23,T1200,33.0
Y2023,Kasım,D23,T1300,31.0
Y2023,Kasım,D23,T1400,30.0
Y2023,Kasım,D23,T1500,22.0
Y2023,Kasım,D23,T1600,32.0
Y2023,Kasım,D23,T1700,47.0
Y2023,Kasım,D23,T1800,59.0
Y2023,Kasım,D23,T1900,83.0
Y2023,Kasım,D23,T2000,87.0
Y2023,Kasım,D23,T2100,83.0
Y2023,Kasım,D23,T2200,98.0
Y2023,Kasım,D23,T2300,99.0
Y2023,Kasım,D24,T0000,99.0
Y2023,Kasım,D24,T0100,99.0
Y2023,Kasım,D24,T0200,99.0
Y2023,Kasım,D24,T0300,99.0
Y2023,Kasım,D24,T0400,100.0
Y2023,Kasım,D24,T0500,100.0
Y2023,Kasım,D24,T0600,100.0
Y2023,Kasım,D24,T0700,100.0
Y2023,Kasım,D24,T0800,100.0
Y2023,Kasım,D24,T0900,99.0
Y2023,Kasım,D24,T1000,45.0
Y2023,Kasım,D24,T1100,44.0
Y2023,Kasım,D24,T1200,72.0
Y2023,Kasım,D24,T1300,58.0
Y2023,Kasım,D24,T1400,47.0
Y2023,Kasım,D24,T1500,63.0
Y2023,Kasım,D24,T1600,53.0
Y2023,Kasım,D24,T1700,75.0
Y2023,Kasım,D24,T1800,67.0
Y2023,Kasım,D24,T1900,68.0
Y2023,Kasım,D24,T2000,63.0
Y2023,Kasım,D24,T2100,75.0
Y2023,Kasım,D24,T2200,68.0
Y2023,Kasım,D24,T2300,71.0
Y2023,Kasım,D25,T0000,56.0
Y2023,Kasım,D25,T0100,56.0
Y2023,Kasım,D25,T0200,54.0
Y2023,Kasım,D25,T0300,36.0
Y2023,Kasım,D25,T0400,52.0
Y2023,Kasım,D25,T0500,69.0
Y2023,Kasım,D25,T0600,60.0
Y2023,Kasım,D25,T0700,60.0
Y2023,Kasım,D25,T0800,44.0
Y2023,Kasım,D25,T0900,70.0
Y2023,Kasım,D25,T1000,43.0
Y2023,Kasım,D25,T1100,85.0
Y2023,Kasım,D25,T1200,95.0
Y2023,Kasım,D25,T1300,93.0
Y2023,Kasım,D25,T1400,98.0
Y2023,Kasım,D25,T1500,89.0
Y2023,Kasım,D25,T1600,82.0
Y2023,Kasım,D25,T1700,73.0
Y2023,Kasım,D25,T1800,86.0
Y2023,Kasım,D25,T1900,68.0
Y2023,Kasım,D25,T2000,70.0
Y2023,Kasım,D25,T2100,70.0
Y2023,Kasım,D25,T2200,75.0
Y2023,Kasım,D25,T2300,78.0
Y2023,Kasım,D26,T0000,83.0
Y2023,Kasım,D26,T0100,89.0
Y2023,Kasım,D26,T0200,95.0
Y2023,Kasım,D26,T0300,87.0
Y2023,Kasım,D26,T0400,92.0
Y2023,Kasım,D26,T0500,90.0
Y2023,Kasım,D26,T0600,94.0
Y2023,Kasım,D26,T0700,89.0
Y2023,Kasım,D26,T0800,99.0
Y2023,Kasım,D26,T0900,97.0
Y2023,Kasım,D26,T1000,98.0
Y2023,Kasım,D26,T1100,98.0
Y2023,Kasım,D26,T1200,99.0
Y2023,Kasım,D26,T1300,98.0
Y2023,Kasım,D26,T1400,96.0
Y2023,Kasım,D26,T1500,92.0
Y2023,Kasım,D26,T1600,96.0
Y2023,Kasım,D26,T1700,96.0
Y2023,Kasım,D26,T1800,71.0
Y2023,Kasım,D26,T1900,17.0
Y2023,Kasım,D26,T2000,21.6
Y2023,Kasım,D26,T2100,43.0
Y2023,Kasım,D26,T2200,87.0
Y2023,Kasım,D26,T2300,88.0
Y2023,Kasım,D27,T0000,97.0
Y2023,Kasım,D27,T0100,92.0
Y2023,Kasım,D27,T0200,79.0
Y2023,Kasım,D27,T0300,90.0
Y2023,Kasım,D27,T0400,97.0
Y2023,Kasım,D27,T0500,97.0
Y2023,Kasım,D27,T0600,98.0
Y2023,Kasım,D27,T0700,100.0
Y2023,Kasım,D27,T0800,100.0
Y2023,Kasım,D27,T0900,97.0
Y2023,Kasım,D27,T1000,100.0
Y2023,Kasım,D27,T1100,100.0
Y2023,Kasım,D27,T1200,99.0
Y2023,Kasım,D27,T1300,98.0
Y2023,Kasım,D27,T1400,100.0
Y2023,Kasım,D27,T1500,100.0
Y2023,Kasım,D27,T1600,100.0
Y2023,Kasım,D27,T1700,100.0
Y2023,Kasım,D27,T1800,99.0
Y2023,Kasım,D27,T1900,99.0
Y2023,Kasım,D27,T2000,95.0
Y2023,Kasım,D27,T2100,96.0
Y2023,Kasım,D27,T2200,94.0
Y2023,Kasım,D27,T2300,95.0
Y2023,Kasım,D28,T0000,100.0
Y2023,Kasım,D28,T0100,95.0
Y2023,Kasım,D28,T0200,96.0
Y2023,Kasım,D28,T0300,97.0
Y2023,Kasım,D28,T0400,97.0
Y2023,Kasım,D28,T0500,97.0
Y2023,Kasım,D28,T0600,97.0
Y2023,Kasım,D28,T0700,96.0
Y2023,Kasım,D28,T0800,96.0
Y2023,Kasım,D28,T0900,93.0
Y2023,Kasım,D28,T1000,94.0
Y2023,Kasım,D28,T1100,83.0
Y2023,Kasım,D28,T1200,82.0
Y2023,Kasım,D28,T1300,56.0
Y2023,Kasım,D28,T1400,76.0
Y2023,Kasım,D28,T1500,91.0
Y2023,Kasım,D28,T1600,82.0
Y2023,Kasım,D28,T1700,72.0
Y2023,Kasım,D28,T1800,73.0
Y2023,Kasım,D28,T1900,72.0
Y2023,Kasım,D28,T2000,64.0
Y2023,Kasım,D28,T2100,64.0
Y2023,Kasım,D28,T2200,62.0
Y2023,Kasım,D28,T2300,68.0
Y2023,Kasım,D29,T0000,68.0
Y2023,Kasım,D29,T0100,66.0
Y2023,Kasım,D29,T0200,59.0
Y2023,Kasım,D29,T0300,55.0
Y2023,Kasım,D29,T0400,49.0
Y2023,Kasım,D29,T0500,54.0
Y2023,Kasım,D29,T0600,55.0
Y2023,Kasım,D29,T0700,46.0
Y2023,Kasım,D29,T0800,47.0
Y2023,Kasım,D29,T0900,30.0
Y2023,Kasım,D29,T1000,45.0
Y2023,Kasım,D29,T1100,40.0
Y2023,Kasım,D29,T1200,46.0
Y2023,Kasım,D29,T1300,20.0
Y2023,Kasım,D29,T1400,29.400002
Y2023,Kasım,D29,T1500,30.000002
Y2023,Kasım,D29,T1600,29.400002
Y2023,Kasım,D29,T1700,29.400002
Y2023,Kasım,D29,T1800,23.7
Y2023,Kasım,D29,T1900,69.0
Y2023,Kasım,D29,T2000,69.0
Y2023,Kasım,D29,T2100,66.0
Y2023,Kasım,D29,T2200,35.0
Y2023,Kasım,D29,T2300,95.0
Y2023,Kasım,D30,T0000,100.0
Y2023,Kasım,D30,T0100,93.0
Y2023,Kasım,D30,T0200,99.0
Y2023,Kasım,D30,T0300,100.0
Y2023,Kasım,D30,T0400,100.0
Y2023,Kasım,D30,T0500,90.0
Y2023,Kasım,D30,T0600,98.0
Y2023,Kasım,D30,T0700,100.0
Y2023,Kasım,D30,T0800,99.0
Y2023,Kasım,D30,T0900,100.0
Y2023,Kasım,D30,T1000,99.0
Y2023,Kasım,D30,T1100,87.0
Y2023,Kasım,D30,T1200,98.0
Y2023,Kasım,D30,T1300,99.0
Y2023,Kasım,D30,T1400,99.0
Y2023,Kasım,D30,T1500,100.0
Y2023,Kasım,D30,T1600,100.0
Y2023,Kasım,D30,T1700,100.0
Y2023,Kasım,D30,T1800,100.0
Y2023,Kasım,D30,T1900,100.0
Y2023,Kasım,D30,T2000,99.0
Y2023,Kasım,D30,T2100,100.0
Y2023,Kasım,D30,T2200,98.0
Y2023,Kasım,D30,T2300,100.0
Y2023,Aralık,D01,T0000,100.0
Y2023,Aralık,D01,T0100,100.0
Y2023,Aralık,D01,T0200,100.0
Y2023,Aralık,D01,T0300,100.0
Y2023,Aralık,D01,T0400,100.0
Y2023,Aralık,D01,T0500,100.0
Y2023,Aralık,D01,T0600,100.0
Y2023,Aralık,D01,T0700,100.0
Y2023,Aralık,D01,T0800,99.0
Y2023,Aralık,D01,T0900,98.0
Y2023,Aralık,D01,T1000,97.0
Y2023,Aralık,D01,T1100,99.0
Y2023,Aralık,D01,T1200,100.0
Y2023,Aralık,D01,T1300,100.0
Y2023,Aralık,D01,T1400,99.0
Y2023,Aralık,D01,T1500,100.0
Y2023,Aralık,D01,T1600,100.0
Y2023,Aralık,D01,T1700,100.0
Y2023,Aralık,D01,T1800,100.0
Y2023,Aralık,D01,T1900,100.0
Y2023,Aralık,D01,T2000,100.0
Y2023,Aralık,D01,T2100,100.0
Y2023,Aralık,D01,T2200,98.0
Y2023,Aralık,D01,T2300,98.0
Y2023,Aralık,D02,T0000,97.0
Y2023,Aralık,D02,T0100,98.0
Y2023,Aralık,D02,T0200,100.0
Y2023,Aralık,D02,T0300,100.0
Y2023,Aralık,D02,T0400,99.0
Y2023,Aralık,D02,T0500,98.0
Y2023,Aralık,D02,T0600,98.0
Y2023,Aralık,D02,T0700,95.0
Y2023,Aralık,D02,T0800,97.0
Y2023,Aralık,D02,T0900,93.0
Y2023,Aralık,D02,T1000,98.0
Y2023,Aralık,D02,T1100,98.0
Y2023,Aralık,D02,T1200,96.0
Y2023,Aralık,D02,T1300,96.0
Y2023,Aralık,D02,T1400,95.0
Y2023,Aralık,D02,T1500,91.0
Y2023,Aralık,D02,T1600,89.0
Y2023,Aralık,D02,T1700,89.0
Y2023,Aralık,D02,T1800,87.0
Y2023,Aralık,D02,T1900,92.0
Y2023,Aralık,D02,T2000,94.0
Y2023,Aralık,D02,T2100,86.0
Y2023,Aralık,D02,T2200,81.0
Y2023,Aralık,D02,T2300,78.0
Y2023,Aralık,D03,T0000,71.0
Y2023,Aralık,D03,T0100,71.0
Y2023,Aralık,D03,T0200,66.0
Y2023,Aralık,D03,T0300,50.0
Y2023,Aralık,D03,T0400,50.0
Y2023,Aralık,D03,T0500,41.0
Y2023,Aralık,D03,T0600,31.0
Y2023,Aralık,D03,T0700,64.0
Y2023,Aralık,D03,T0800,64.0
Y2023,Aralık,D03,T0900,49.0
Y2023,Aralık,D03,T1000,43.0
Y2023,Aralık,D03,T1100,17.0
Y2023,Aralık,D03,T1200,9.3
Y2023,Aralık,D03,T1300,9.0
Y2023,Aralık,D03,T1400,6.3
Y2023,Aralık,D03,T1500,2.0
Y2023,Aralık,D03,T1600,3.0
Y2023,Aralık,D03,T1700,2.0
Y2023,Aralık,D03,T1800,2.0
Y2023,Aralık,D03,T1900,8.1
Y2023,Aralık,D03,T2000,30.000002
Y2023,Aralık,D03,T2100,30.000002
Y2023,Aralık,D03,T2200,30.000002
Y2023,Aralık,D03,T2300,30.000002
Y2023,Aralık,D04,T0000,15.3
Y2023,Aralık,D04,T0100,30.000002
Y2023,Aralık,D04,T0200,51.0
Y2023,Aralık,D04,T0300,68.0
Y2023,Aralık,D04,T0400,90.0
Y2023,Aralık,D04,T0500,95.0
Y2023,Aralık,D04,T0600,100.0
Y2023,Aralık,D04,T0700,94.0
Y2023,Aralık,D04,T0800,99.0
Y2023,Aralık,D04,T0900,98.0
Y2023,Aralık,D04,T1000,100.0
Y2023,Aralık,D04,T1100,100.0
Y2023,Aralık,D04,T1200,100.0
Y2023,Aralık,D04,T1300,100.0
Y2023,Aralık,D04,T1400,100.0
Y2023,Aralık,D04,T1500,98.0
Y2023,Aralık,D04,T1600,89.0
Y2023,Aralık,D04,T1700,51.0
Y2023,Aralık,D04,T1800,71.0
Y2023,Aralık,D04,T1900,97.0
Y2023,Aralık,D04,T2000,88.0
Y2023,Aralık,D04,T2100,85.0
Y2023,Aralık,D04,T2200,96.0
Y2023,Aralık,D04,T2300,86.0
Y2023,Aralık,D05,T0000,67.0
Y2023,Aralık,D05,T0100,70.0
Y2023,Aralık,D05,T0200,85.0
Y2023,Aralık,D05,T0300,89.0
Y2023,Aralık,D05,T0400,98.0
Y2023,Aralık,D05,T0500,100.0
Y2023,Aralık,D05,T0600,99.0
Y2023,Aralık,D05,T0700,98.0
Y2023,Aralık,D05,T0800,99.0
Y2023,Aralık,D05,T0900,98.0
Y2023,Aralık,D05,T1000,79.0
Y2023,Aralık,D05,T1100,80.0
Y2023,Aralık,D05,T1200,70.0
Y2023,Aralık,D05,T1300,81.0
Y2023,Aralık,D05,T1400,99.0
Y2023,Aralık,D05,T1500,100.0
Y2023,Aralık,D05,T1600,100.0
Y2023,Aralık,D05,T1700,100.0
Y2023,Aralık,D05,T1800,100.0
Y2023,Aralık,D05,T1900,100.0
Y2023,Aralık,D05,T2000,100.0
Y2023,Aralık,D05,T2100,99.0
Y2023,Aralık,D05,T2200,95.0
Y2023,Aralık,D05,T2300,92.0
Y2023,Aralık,D06,T0000,93.0
Y2023,Aralık,D06,T0100,94.0
Y2023,Aralık,D06,T0200,94.0
Y2023,Aralık,D06,T0300,95.0
Y2023,Aralık,D06,T0400,90.0
Y2023,Aralık,D06,T0500,98.0
Y2023,Aralık,D06,T0600,90.0
Y2023,Aralık,D06,T0700,76.0
Y2023,Aralık,D06,T0800,96.0
Y2023,Aralık,D06,T0900,91.0
Y2023,Aralık,D06,T1000,84.0
Y2023,Aralık,D06,T1100,75.0
Y2023,Aralık,D06,T1200,73.0
Y2023,Aralık,D06,T1300,48.0
Y2023,Aralık,D06,T1400,37.0
Y2023,Aralık,D06,T1500,30.0
Y2023,Aralık,D06,T1600,28.0
Y2023,Aralık,D06,T1700,31.0
Y2023,Aralık,D06,T1800,45.0
Y2023,Aralık,D06,T1900,46.0
Y2023,Aralık,D06,T2000,34.0
Y2023,Aralık,D06,T2100,51.0
Y2023,Aralık,D06,T2200,27.0
Y2023,Aralık,D06,T2300,22.0
Y2023,Aralık,D07,T0000,13.0
Y2023,Aralık,D07,T0100,31.0
Y2023,Aralık,D07,T0200,51.0
Y2023,Aralık,D07,T0300,57.0
Y2023,Aralık,D07,T0400,56.0
Y2023,Aralık,D07,T0500,100.0
Y2023,Aralık,D07,T0600,100.0
Y2023,Aralık,D07,T0700,100.0
Y2023,Aralık,D07,T0800,100.0
Y2023,Aralık,D07,T0900,99.0
Y2023,Aralık,D07,T1000,82.0
Y2023,Aralık,D07,T1100,84.0
Y2023,Aralık,D07,T1200,76.0
Y2023,Aralık,D07,T1300,29.7
Y2023,Aralık,D07,T1400,29.7
Y2023,Aralık,D07,T1500,29.7
Y2023,Aralık,D07,T1600,41.0
Y2023,Aralık,D07,T1700,86.0
Y2023,Aralık,D07,T1800,98.0
Y2023,Aralık,D07,T1900,97.0
Y2023,Aralık,D07,T2000,83.0
Y2023,Aralık,D07,T2100,80.0
Y2023,Aralık,D07,T2200,95.0
Y2023,Aralık,D07,T2300,96.0
Y2023,Aralık,D08,T0000,87.0
Y2023,Aralık,D08,T0100,96.0
