Yil,Ay,Gun,Saat,Sicaklik
Y2023,Ocak,D26,T1000,0.7102454
Y2023,Ocak,D26,T1100,0.9402454
Y2023,Ocak,D26,T1200,0.9002454
Y2023,Ocak,D26,T1300,0.9302454
Y2023,Ocak,D26,T1400,0.7102454
Y2023,Ocak,D26,T1500,0.5602454
Y2023,Ocak,D26,T1600,0.3602454
Y2023,Ocak,D26,T1700,0.00024539232
Y2023,Ocak,D26,T1800,-0.24975461
Y2023,Ocak,D26,T1900,-0.48975456
Y2023,Ocak,D26,T2000,-0.5597546
Y2023,Ocak,D26,T2100,-0.7197546
Y2023,Ocak,D26,T2200,-0.72975457
Y2023,Ocak,D26,T2300,-0.90975463
Y2023,Ocak,D27,T0000,-0.87975454
Y2023,Ocak,D27,T0100,-0.9297546
Y2023,Ocak,D27,T0200,-1.0797546
Y2023,Ocak,D27,T0300,-1.0897546
Y2023,Ocak,D27,T0400,-0.9197546
Y2023,Ocak,D27,T0500,-0.9597546
Y2023,Ocak,D27,T0600,-0.6797546
Y2023,Ocak,D27,T0700,-0.63975465
Y2023,Ocak,D27,T0800,-0.4597546
Y2023,Ocak,D27,T0900,-0.11975461
Y2023,Ocak,D27,T1000,0.3702454
Y2023,Ocak,D27,T1100,0.8602454
Y2023,Ocak,D27,T1200,1.1802454
Y2023,Ocak,D27,T1300,1.4702454
Y2023,Ocak,D27,T1400,1.4202454
Y2023,Ocak,D27,T1500,1.4002454
Y2023,Ocak,D27,T1600,1.1102455
Y2023,Ocak,D27,T1700,0.6102454
Y2023,Ocak,D27,T1800,0.17024541
Y2023,Ocak,D27,T1900,0.17024541
Y2023,Ocak,D27,T2000,0.4602454
Y2023,Ocak,D27,T2100,0.3802454
Y2023,Ocak,D27,T2200,0.52024543
Y2023,Ocak,D27,T2300,0.19024539
Y2023,Ocak,D28,T0000,0.060245395
Y2023,Ocak,D28,T0100,0.050245404
Y2023,Ocak,D28,T0200,0.030245423
Y2023,Ocak,D28,T0300,-0.10975462
Y2023,Ocak,D28,T0400,0.3802454
Y2023,Ocak,D28,T0500,0.5102454
Y2023,Ocak,D28,T0600,0.77024543
Y2023,Ocak,D28,T0700,0.8502454
Y2023,Ocak,D28,T0800,1.2102454
Y2023,Ocak,D28,T0900,1.5502454
Y2023,Ocak,D28,T1000,2.0302453
Y2023,Ocak,D28,T1100,2.4102454
Y2023,Ocak,D28,T1200,2.7002454
Y2023,Ocak,D28,T1300,2.7202454
Y2023,Ocak,D28,T1400,2.9202452
Y2023,Ocak,D28,T1500,2.8702455
Y2023,Ocak,D28,T1600,2.5602455
Y2023,Ocak,D28,T1700,2.2102454
Y2023,Ocak,D28,T1800,2.0502453
Y2023,Ocak,D28,T1900,1.5202454
Y2023,Ocak,D28,T2000,1.0602454
Y2023,Ocak,D28,T2100,1.0502454
Y2023,Ocak,D28,T2200,0.6602454
Y2023,Ocak,D28,T2300,1.0102454
Y2023,Ocak,D29,T0000,0.6602454
Y2023,Ocak,D29,T0100,0.77024543
Y2023,Ocak,D29,T0200,-0.1397546
Y2023,Ocak,D29,T0300,0.080245405
Y2023,Ocak,D29,T0400,-0.3297546
Y2023,Ocak,D29,T0500,0.5802454
Y2023,Ocak,D29,T0600,0.090245396
Y2023,Ocak,D29,T0700,0.4302454
Y2023,Ocak,D29,T0800,0.6002454
Y2023,Ocak,D29,T0900,0.9202454
Y2023,Ocak,D29,T1000,1.3802454
Y2023,Ocak,D29,T1100,1.9502454
Y2023,Ocak,D29,T1200,2.1302454
Y2023,Ocak,D29,T1300,2.4002454
Y2023,Ocak,D29,T1400,2.4802454
Y2023,Ocak,D29,T1500,2.5502453
Y2023,Ocak,D29,T1600,2.0102453
Y2023,Ocak,D29,T1700,2.1802454
Y2023,Ocak,D29,T1800,1.0102454
Y2023,Ocak,D29,T1900,-0.08975458
Y2023,Ocak,D29,T2000,-2.3497548
Y2023,Ocak,D29,T2100,-2.7297544
Y2023,Ocak,D29,T2200,-1.9897546
Y2023,Ocak,D29,T2300,-1.9797546
Y2023,Ocak,D30,T0000,-2.6297545
Y2023,Ocak,D30,T0100,-2.8197546
Y2023,Ocak,D30,T0200,-3.1397548
Y2023,Ocak,D30,T0300,-2.6797547
Y2023,Ocak,D30,T0400,-2.0497546
Y2023,Ocak,D30,T0500,-1.7597545
Y2023,Ocak,D30,T0600,-2.1697545
Y2023,Ocak,D30,T0700,-1.8397547
Y2023,Ocak,D30,T0800,-1.2497545
Y2023,Ocak,D30,T0900,-0.03975457
Y2023,Ocak,D30,T1000,0.89024544
Y2023,Ocak,D30,T1100,1.9302454
Y2023,Ocak,D30,T1200,2.5202456
Y2023,Ocak,D30,T1300,3.0302453
Y2023,Ocak,D30,T1400,3.2302456
Y2023,Ocak,D30,T1500,3.0802455
Y2023,Ocak,D30,T1600,2.9202452
Y2023,Ocak,D30,T1700,2.6102452
Y2023,Ocak,D30,T1800,2.4302454
Y2023,Ocak,D30,T1900,2.1202455
Y2023,Ocak,D30,T2000,1.9802454
Y2023,Ocak,D30,T2100,1.9302454
Y2023,Ocak,D30,T2200,1.9402454
Y2023,Ocak,D30,T2300,1.7202454
Y2023,Ocak,D31,T0000,1.8302454
Y2023,Ocak,D31,T0100,1.5002453
Y2023,Ocak,D31,T0200,1.1102455
Y2023,Ocak,D31,T0300,0.8502454
Y2023,Ocak,D31,T0400,0.3702454
Y2023,Ocak,D31,T0500,0.020245433
Y2023,Ocak,D31,T0600,-0.08975458
Y2023,Ocak,D31,T0700,-0.4297546
Y2023,Ocak,D31,T0800,0.14024541
Y2023,Ocak,D31,T0900,1.5102453
Y2023,Ocak,D31,T1000,2.8802452
Y2023,Ocak,D31,T1100,4.0402455
Y2023,Ocak,D31,T1200,5.020245
Y2023,Ocak,D31,T1300,5.110245
Y2023,Ocak,D31,T1400,5.150245
Y2023,Ocak,D31,T1500,5.0502453
Y2023,Ocak,D31,T1600,5.000245
Y2023,Ocak,D31,T1700,4.960245
Y2023,Ocak,D31,T1800,4.7002454
Y2023,Ocak,D31,T1900,4.4502454
Y2023,Ocak,D31,T2000,4.5302453
Y2023,Ocak,D31,T2100,4.4802456
Y2023,Ocak,D31,T2200,4.4102454
Y2023,Ocak,D31,T2300,4.380245
Y2023,Şubat,D01,T0000,4.2202454
Y2023,Şubat,D01,T0100,3.6602454
Y2023,Şubat,D01,T0200,3.0502453
Y2023,Şubat,D01,T0300,2.9902453
Y2023,Şubat,D01,T0400,2.9202452
Y2023,Şubat,D01,T0500,3.2402453
Y2023,Şubat,D01,T0600,3.6102452
Y2023,Şubat,D01,T0700,3.8602452
Y2023,Şubat,D01,T0800,4.0102453
Y2023,Şubat,D01,T0900,4.4702454
Y2023,Şubat,D01,T1000,5.1602454
Y2023,Şubat,D01,T1100,5.8002453
Y2023,Şubat,D01,T1200,6.3902454
Y2023,Şubat,D01,T1300,6.6402454
Y2023,Şubat,D01,T1400,6.770245
Y2023,Şubat,D01,T1500,6.5802455
Y2023,Şubat,D01,T1600,6.190245
Y2023,Şubat,D01,T1700,5.9902453
Y2023,Şubat,D01,T1800,6.040245
Y2023,Şubat,D01,T1900,5.7602453
Y2023,Şubat,D01,T2000,5.710245
Y2023,Şubat,D01,T2100,5.770245
Y2023,Şubat,D01,T2200,5.5702453
Y2023,Şubat,D01,T2300,5.4302454
Y2023,Şubat,D02,T0000,5.3202453
Y2023,Şubat,D02,T0100,5.2802453
Y2023,Şubat,D02,T0200,5.270245
Y2023,Şubat,D02,T0300,5.0902452
Y2023,Şubat,D02,T0400,4.980245
Y2023,Şubat,D02,T0500,5.040245
Y2023,Şubat,D02,T0600,5.210245
Y2023,Şubat,D02,T0700,5.2602453
Y2023,Şubat,D02,T0800,5.440245
Y2023,Şubat,D02,T0900,5.750245
Y2023,Şubat,D02,T1000,6.2202454
Y2023,Şubat,D02,T1100,6.610245
Y2023,Şubat,D02,T1200,7.020245
Y2023,Şubat,D02,T1300,7.3902454
Y2023,Şubat,D02,T1400,7.3302455
Y2023,Şubat,D02,T1500,7.3402452
Y2023,Şubat,D02,T1600,7.3902454
Y2023,Şubat,D02,T1700,7.1002455
Y2023,Şubat,D02,T1800,6.8902454
Y2023,Şubat,D02,T1900,6.4102454
Y2023,Şubat,D02,T2000,6.0302453
Y2023,Şubat,D02,T2100,5.710245
Y2023,Şubat,D02,T2200,5.8002453
Y2023,Şubat,D02,T2300,5.630245
Y2023,Şubat,D03,T0000,5.3302455
Y2023,Şubat,D03,T0100,5.270245
Y2023,Şubat,D03,T0200,5.4102454
Y2023,Şubat,D03,T0300,5.4702454
Y2023,Şubat,D03,T0400,5.6002455
Y2023,Şubat,D03,T0500,5.3402452
Y2023,Şubat,D03,T0600,5.4702454
Y2023,Şubat,D03,T0700,5.710245
Y2023,Şubat,D03,T0800,5.8702455
Y2023,Şubat,D03,T0900,6.5702453
Y2023,Şubat,D03,T1000,7.270245
Y2023,Şubat,D03,T1100,8.020246
Y2023,Şubat,D03,T1200,8.190246
Y2023,Şubat,D03,T1300,8.400246
Y2023,Şubat,D03,T1400,8.290245
Y2023,Şubat,D03,T1500,7.980245
Y2023,Şubat,D03,T1600,7.670245
Y2023,Şubat,D03,T1700,7.5702453
Y2023,Şubat,D03,T1800,7.4302454
Y2023,Şubat,D03,T1900,7.290245
Y2023,Şubat,D03,T2000,7.130245
Y2023,Şubat,D03,T2100,7.2202454
Y2023,Şubat,D03,T2200,7.3202453
Y2023,Şubat,D03,T2300,7.0802455
Y2023,Şubat,D04,T0000,6.860245
Y2023,Şubat,D04,T0100,6.7202454
Y2023,Şubat,D04,T0200,6.5602455
Y2023,Şubat,D04,T0300,6.610245
Y2023,Şubat,D04,T0400,6.610245
Y2023,Şubat,D04,T0500,6.5702453
Y2023,Şubat,D04,T0600,6.460245
Y2023,Şubat,D04,T0700,6.3402452
Y2023,Şubat,D04,T0800,6.5502453
Y2023,Şubat,D04,T0900,7.0102453
Y2023,Şubat,D04,T1000,7.3402452
Y2023,Şubat,D04,T1100,7.920245
Y2023,Şubat,D04,T1200,8.430245
Y2023,Şubat,D04,T1300,8.840245
Y2023,Şubat,D04,T1400,8.590245
Y2023,Şubat,D04,T1500,8.300245
Y2023,Şubat,D04,T1600,7.5502453
Y2023,Şubat,D04,T1700,6.290245
Y2023,Şubat,D04,T1800,4.750245
Y2023,Şubat,D04,T1900,3.4902453
Y2023,Şubat,D04,T2000,2.4602454
Y2023,Şubat,D04,T2100,2.0602455
Y2023,Şubat,D04,T2200,2.2002454
Y2023,Şubat,D04,T2300,2.1402454
Y2023,Şubat,D05,T0000,1.6502454
Y2023,Şubat,D05,T0100,1.3402455
Y2023,Şubat,D05,T0200,1.0602454
Y2023,Şubat,D05,T0300,0.4602454
Y2023,Şubat,D05,T0400,0.35024542
Y2023,Şubat,D05,T0500,0.3702454
Y2023,Şubat,D05,T0600,0.4202454
Y2023,Şubat,D05,T0700,0.5402454
Y2023,Şubat,D05,T0800,1.1202455
Y2023,Şubat,D05,T0900,2.0002456
Y2023,Şubat,D05,T1000,3.1502452
Y2023,Şubat,D05,T1100,3.8402452
Y2023,Şubat,D05,T1200,4.8502455
Y2023,Şubat,D05,T1300,5.3702455
Y2023,Şubat,D05,T1400,5.4902453
Y2023,Şubat,D05,T1500,5.5702453
Y2023,Şubat,D05,T1600,5.360245
Y2023,Şubat,D05,T1700,5.170245
Y2023,Şubat,D05,T1800,4.9102454
Y2023,Şubat,D05,T1900,4.730245
Y2023,Şubat,D05,T2000,4.5002456
Y2023,Şubat,D05,T2100,4.5002456
Y2023,Şubat,D05,T2200,4.400245
Y2023,Şubat,D05,T2300,4.3702455
Y2023,Şubat,D06,T0000,4.3902454
Y2023,Şubat,D06,T0100,4.1202455
Y2023,Şubat,D06,T0200,3.8002453
Y2023,Şubat,D06,T0300,3.4802456
Y2023,Şubat,D06,T0400,3.2602453
Y2023,Şubat,D06,T0500,3.0702453
Y2023,Şubat,D06,T0600,2.8902454
Y2023,Şubat,D06,T0700,2.6402454
Y2023,Şubat,D06,T0800,2.8002453
Y2023,Şubat,D06,T0900,3.1402454
Y2023,Şubat,D06,T1000,3.9802456
Y2023,Şubat,D06,T1100,4.4502454
Y2023,Şubat,D06,T1200,4.900245
Y2023,Şubat,D06,T1300,4.9902453
Y2023,Şubat,D06,T1400,4.880245
Y2023,Şubat,D06,T1500,4.5302453
Y2023,Şubat,D06,T1600,3.8502455
Y2023,Şubat,D06,T1700,3.1402454
Y2023,Şubat,D06,T1800,2.6602454
Y2023,Şubat,D06,T1900,2.3902454
Y2023,Şubat,D06,T2000,2.2302454
Y2023,Şubat,D06,T2100,2.0102453
Y2023,Şubat,D06,T2200,1.0802454
Y2023,Şubat,D06,T2300,0.6702454
Y2023,Şubat,D07,T0000,0.6902454
Y2023,Şubat,D07,T0100,0.5002454
Y2023,Şubat,D07,T0200,-0.04975462
Y2023,Şubat,D07,T0300,-0.3197546
Y2023,Şubat,D07,T0400,-0.86975455
Y2023,Şubat,D07,T0500,-1.7597545
Y2023,Şubat,D07,T0600,-2.8697548
Y2023,Şubat,D07,T0700,-3.1597548
Y2023,Şubat,D07,T0800,-1.1197546
Y2023,Şubat,D07,T0900,0.1502454
Y2023,Şubat,D07,T1000,1.1602454
Y2023,Şubat,D07,T1100,2.0802455
Y2023,Şubat,D07,T1200,3.1702452
Y2023,Şubat,D07,T1300,4.110245
Y2023,Şubat,D07,T1400,4.670245
Y2023,Şubat,D07,T1500,4.8002453
Y2023,Şubat,D07,T1600,3.6802454
Y2023,Şubat,D07,T1700,0.7902454
Y2023,Şubat,D07,T1800,-0.21975458
Y2023,Şubat,D07,T1900,-1.0997546
Y2023,Şubat,D07,T2000,-1.6397547
Y2023,Şubat,D07,T2100,-2.0897546
Y2023,Şubat,D07,T2200,-2.7197547
Y2023,Şubat,D07,T2300,-3.0397544
Y2023,Şubat,D08,T0000,-3.3297548
Y2023,Şubat,D08,T0100,-3.3897548
Y2023,Şubat,D08,T0200,-3.6597548
Y2023,Şubat,D08,T0300,-3.8097548
Y2023,Şubat,D08,T0400,-4.1697545
Y2023,Şubat,D08,T0500,-4.4497547
Y2023,Şubat,D08,T0600,-4.249755
Y2023,Şubat,D08,T0700,-3.5097547
Y2023,Şubat,D08,T0800,-2.3297548
Y2023,Şubat,D08,T0900,-0.6997546
Y2023,Şubat,D08,T1000,0.17024541
Y2023,Şubat,D08,T1100,0.9602454
Y2023,Şubat,D08,T1200,1.7502455
Y2023,Şubat,D08,T1300,2.3402452
Y2023,Şubat,D08,T1400,2.7602453
Y2023,Şubat,D08,T1500,2.9802456
Y2023,Şubat,D08,T1600,3.1202455
Y2023,Şubat,D08,T1700,2.7102456
Y2023,Şubat,D08,T1800,1.0902455
Y2023,Şubat,D08,T1900,-2.3297548
Y2023,Şubat,D08,T2000,-2.9197545
Y2023,Şubat,D08,T2100,-3.769755
Y2023,Şubat,D08,T2200,-3.8097548
Y2023,Şubat,D08,T2300,-4.4197545
Y2023,Şubat,D09,T0000,-4.9297547
Y2023,Şubat,D09,T0100,-5.4397545
Y2023,Şubat,D09,T0200,-5.6697545
Y2023,Şubat,D09,T0300,-6.059755
Y2023,Şubat,D09,T0400,-5.9897547
Y2023,Şubat,D09,T0500,-6.119755
Y2023,Şubat,D09,T0600,-5.9697547
Y2023,Şubat,D09,T0700,-5.8597546
Y2023,Şubat,D09,T0800,-3.5397549
Y2023,Şubat,D09,T0900,-0.8197546
Y2023,Şubat,D09,T1000,0.9502454
Y2023,Şubat,D09,T1100,2.8802452
Y2023,Şubat,D09,T1200,4.4702454
Y2023,Şubat,D09,T1300,5.500245
Y2023,Şubat,D09,T1400,6.0302453
Y2023,Şubat,D09,T1500,6.0102453
Y2023,Şubat,D09,T1600,5.0102453
Y2023,Şubat,D09,T1700,3.2702456
Y2023,Şubat,D09,T1800,1.3402455
Y2023,Şubat,D09,T1900,0.2802454
Y2023,Şubat,D09,T2000,-1.3697546
Y2023,Şubat,D09,T2100,-3.0797548
Y2023,Şubat,D09,T2200,-4.1797547
Y2023,Şubat,D09,T2300,-4.4697547
Y2023,Şubat,D10,T0000,-4.289755
Y2023,Şubat,D10,T0100,-4.349755
Y2023,Şubat,D10,T0200,-5.209755
Y2023,Şubat,D10,T0300,-5.4497547
Y2023,Şubat,D10,T0400,-5.619755
Y2023,Şubat,D10,T0500,-5.6797547
Y2023,Şubat,D10,T0600,-5.6597548
Y2023,Şubat,D10,T0700,-5.789755
Y2023,Şubat,D10,T0800,-3.0597544
Y2023,Şubat,D10,T0900,-0.4597546
Y2023,Şubat,D10,T1000,1.6102453
Y2023,Şubat,D10,T1100,3.4802456
Y2023,Şubat,D10,T1200,4.9102454
Y2023,Şubat,D10,T1300,5.770245
Y2023,Şubat,D10,T1400,6.3702455
Y2023,Şubat,D10,T1500,6.1602454
Y2023,Şubat,D10,T1600,4.4102454
Y2023,Şubat,D10,T1700,3.2802453
Y2023,Şubat,D10,T1800,1.8002454
Y2023,Şubat,D10,T1900,0.20024541
Y2023,Şubat,D10,T2000,-1.3197546
Y2023,Şubat,D10,T2100,-2.3497548
Y2023,Şubat,D10,T2200,-3.3297548
Y2023,Şubat,D10,T2300,-3.1697545
Y2023,Şubat,D11,T0000,-3.769755
Y2023,Şubat,D11,T0100,-4.249755
Y2023,Şubat,D11,T0200,-4.4097548
Y2023,Şubat,D11,T0300,-4.5497546
Y2023,Şubat,D11,T0400,-4.9097548
Y2023,Şubat,D11,T0500,-4.8997545
Y2023,Şubat,D11,T0600,-5.1097546
Y2023,Şubat,D11,T0700,-4.4497547
Y2023,Şubat,D11,T0800,-2.2697544
Y2023,Şubat,D11,T0900,-0.86975455
Y2023,Şubat,D11,T1000,2.3102455
Y2023,Şubat,D11,T1100,4.5602455
Y2023,Şubat,D11,T1200,6.2602453
Y2023,Şubat,D11,T1300,7.520245
Y2023,Şubat,D11,T1400,8.220245
Y2023,Şubat,D11,T1500,8.300245
Y2023,Şubat,D11,T1600,5.8702455
Y2023,Şubat,D11,T1700,4.9902453
Y2023,Şubat,D11,T1800,2.8302455
Y2023,Şubat,D11,T1900,0.070245415
Y2023,Şubat,D11,T2000,-1.0697546
Y2023,Şubat,D11,T2100,-1.6597546
Y2023,Şubat,D11,T2200,-2.0297546
Y2023,Şubat,D11,T2300,-2.0497546
Y2023,Şubat,D12,T0000,-2.0697546
Y2023,Şubat,D12,T0100,-2.0797548
Y2023,Şubat,D12,T0200,-2.4897547
Y2023,Şubat,D12,T0300,-2.3597546
Y2023,Şubat,D12,T0400,-2.6397548
Y2023,Şubat,D12,T0500,-2.9097548
Y2023,Şubat,D12,T0600,-3.1097546
Y2023,Şubat,D12,T0700,-2.7897544
Y2023,Şubat,D12,T0800,-0.77975464
Y2023,Şubat,D12,T0900,2.2102454
Y2023,Şubat,D12,T1000,4.980245
Y2023,Şubat,D12,T1100,6.9502454
Y2023,Şubat,D12,T1200,8.450246
Y2023,Şubat,D12,T1300,9.420245
Y2023,Şubat,D12,T1400,10.180245
Y2023,Şubat,D12,T1500,10.200245
Y2023,Şubat,D12,T1600,8.340245
Y2023,Şubat,D12,T1700,5.940245
Y2023,Şubat,D12,T1800,3.7802453
Y2023,Şubat,D12,T1900,2.7602453
Y2023,Şubat,D12,T2000,2.0502453
Y2023,Şubat,D12,T2100,0.97024536
Y2023,Şubat,D12,T2200,0.6002454
Y2023,Şubat,D12,T2300,0.3802454
Y2023,Şubat,D13,T0000,0.2602454
Y2023,Şubat,D13,T0100,0.4202454
Y2023,Şubat,D13,T0200,0.5802454
Y2023,Şubat,D13,T0300,0.6202454
Y2023,Şubat,D13,T0400,0.6602454
Y2023,Şubat,D13,T0500,0.7102454
Y2023,Şubat,D13,T0600,0.4802454
Y2023,Şubat,D13,T0700,0.4502454
Y2023,Şubat,D13,T0800,1.2602453
Y2023,Şubat,D13,T0900,2.2002454
Y2023,Şubat,D13,T1000,3.5402455
Y2023,Şubat,D13,T1100,5.1002455
Y2023,Şubat,D13,T1200,6.6402454
Y2023,Şubat,D13,T1300,7.8902454
Y2023,Şubat,D13,T1400,8.8102455
Y2023,Şubat,D13,T1500,9.100245
Y2023,Şubat,D13,T1600,8.750245
Y2023,Şubat,D13,T1700,6.4102454
Y2023,Şubat,D13,T1800,3.3902454
Y2023,Şubat,D13,T1900,1.0002453
Y2023,Şubat,D13,T2000,0.7002454
Y2023,Şubat,D13,T2100,0.5302454
Y2023,Şubat,D13,T2200,-0.04975462
Y2023,Şubat,D13,T2300,-0.5897546
Y2023,Şubat,D14,T0000,-0.86975455
Y2023,Şubat,D14,T0100,-0.88975465
Y2023,Şubat,D14,T0200,-0.97975457
Y2023,Şubat,D14,T0300,-1.0597546
Y2023,Şubat,D14,T0400,-0.86975455
Y2023,Şubat,D14,T0500,-0.5597546
Y2023,Şubat,D14,T0600,-0.89975464
Y2023,Şubat,D14,T0700,-1.0597546
Y2023,Şubat,D14,T0800,0.2102454
Y2023,Şubat,D14,T0900,1.7602454
Y2023,Şubat,D14,T1000,2.8402452
Y2023,Şubat,D14,T1100,5.0102453
Y2023,Şubat,D14,T1200,6.8102455
Y2023,Şubat,D14,T1300,7.8002453
Y2023,Şubat,D14,T1400,8.770246
Y2023,Şubat,D14,T1500,9.260245
Y2023,Şubat,D14,T1600,8.970245
Y2023,Şubat,D14,T1700,4.5202456
Y2023,Şubat,D14,T1800,1.9602454
Y2023,Şubat,D14,T1900,1.4402454
Y2023,Şubat,D14,T2000,0.6802454
Y2023,Şubat,D14,T2100,0.1802454
Y2023,Şubat,D14,T2200,-0.75975454
Y2023,Şubat,D14,T2300,-1.1697546
Y2023,Şubat,D15,T0000,-1.1597546
Y2023,Şubat,D15,T0100,-1.2397546
Y2023,Şubat,D15,T0200,-1.1897546
Y2023,Şubat,D15,T0300,-1.1897546
Y2023,Şubat,D15,T0400,-1.0897546
Y2023,Şubat,D15,T0500,-1.0797546
Y2023,Şubat,D15,T0600,-1.4397546
Y2023,Şubat,D15,T0700,-1.3297546
Y2023,Şubat,D15,T0800,0.2702454
Y2023,Şubat,D15,T0900,1.8902454
Y2023,Şubat,D15,T1000,4.2802453
Y2023,Şubat,D15,T1100,7.130245
Y2023,Şubat,D15,T1200,8.860246
Y2023,Şubat,D15,T1300,10.190246
Y2023,Şubat,D15,T1400,11.370245
Y2023,Şubat,D15,T1500,11.100245
Y2023,Şubat,D15,T1600,8.420245
Y2023,Şubat,D15,T1700,3.0102453
Y2023,Şubat,D15,T1800,2.3802454
Y2023,Şubat,D15,T1900,1.4102454
Y2023,Şubat,D15,T2000,0.8002454
Y2023,Şubat,D15,T2100,0.5602454
Y2023,Şubat,D15,T2200,0.4302454
Y2023,Şubat,D15,T2300,-0.04975462
Y2023,Şubat,D16,T0000,-0.47975457
Y2023,Şubat,D16,T0100,-0.6797546
Y2023,Şubat,D16,T0200,-0.61975455
Y2023,Şubat,D16,T0300,-0.48975456
Y2023,Şubat,D16,T0400,-0.5397546
Y2023,Şubat,D16,T0500,-0.89975464
Y2023,Şubat,D16,T0600,-0.9397546
Y2023,Şubat,D16,T0700,-0.97975457
Y2023,Şubat,D16,T0800,0.9102454
Y2023,Şubat,D16,T0900,4.5302453
Y2023,Şubat,D16,T1000,7.1802454
Y2023,Şubat,D16,T1100,9.880245
Y2023,Şubat,D16,T1200,11.700245
Y2023,Şubat,D16,T1300,13.070246
Y2023,Şubat,D16,T1400,13.630245
Y2023,Şubat,D16,T1500,13.820246
Y2023,Şubat,D16,T1600,11.640245
Y2023,Şubat,D16,T1700,9.300245
Y2023,Şubat,D16,T1800,9.020246
Y2023,Şubat,D16,T1900,8.970245
Y2023,Şubat,D16,T2000,8.630245
Y2023,Şubat,D16,T2100,7.9502454
Y2023,Şubat,D16,T2200,8.3102455
Y2023,Şubat,D16,T2300,7.730245
Y2023,Şubat,D17,T0000,7.7002454
Y2023,Şubat,D17,T0100,7.7002454
Y2023,Şubat,D17,T0200,8.140245
Y2023,Şubat,D17,T0300,8.840245
Y2023,Şubat,D17,T0400,9.080245
Y2023,Şubat,D17,T0500,9.120245
Y2023,Şubat,D17,T0600,9.220245
Y2023,Şubat,D17,T0700,9.290245
Y2023,Şubat,D17,T0800,10.040245
Y2023,Şubat,D17,T0900,11.090245
Y2023,Şubat,D17,T1000,11.500245
Y2023,Şubat,D17,T1100,12.140245
Y2023,Şubat,D17,T1200,12.820246
Y2023,Şubat,D17,T1300,13.100245
Y2023,Şubat,D17,T1400,13.260245
Y2023,Şubat,D17,T1500,13.390245
Y2023,Şubat,D17,T1600,13.040245
Y2023,Şubat,D17,T1700,12.370245
Y2023,Şubat,D17,T1800,11.730246
Y2023,Şubat,D17,T1900,11.160245
Y2023,Şubat,D17,T2000,10.970245
Y2023,Şubat,D17,T2100,10.980246
Y2023,Şubat,D17,T2200,10.690246
Y2023,Şubat,D17,T2300,10.5602455
Y2023,Şubat,D18,T0000,10.580245
Y2023,Şubat,D18,T0100,10.330245
Y2023,Şubat,D18,T0200,10.220245
Y2023,Şubat,D18,T0300,10.190246
Y2023,Şubat,D18,T0400,10.290245
Y2023,Şubat,D18,T0500,10.360246
Y2023,Şubat,D18,T0600,10.5602455
Y2023,Şubat,D18,T0700,10.680245
Y2023,Şubat,D18,T0800,11.050245
Y2023,Şubat,D18,T0900,11.760245
Y2023,Şubat,D18,T1000,12.580245
Y2023,Şubat,D18,T1100,13.450245
Y2023,Şubat,D18,T1200,14.150246
Y2023,Şubat,D18,T1300,14.690246
Y2023,Şubat,D18,T1400,15.0602455
Y2023,Şubat,D18,T1500,14.930245
Y2023,Şubat,D18,T1600,14.350245
Y2023,Şubat,D18,T1700,13.400246
Y2023,Şubat,D18,T1800,12.850245
Y2023,Şubat,D18,T1900,12.110246
Y2023,Şubat,D18,T2000,12.130245
Y2023,Şubat,D18,T2100,11.790245
Y2023,Şubat,D18,T2200,11.090245
Y2023,Şubat,D18,T2300,10.690246
Y2023,Şubat,D19,T0000,9.980246
Y2023,Şubat,D19,T0100,9.530245
Y2023,Şubat,D19,T0200,9.240245
Y2023,Şubat,D19,T0300,9.100245
Y2023,Şubat,D19,T0400,9.260245
Y2023,Şubat,D19,T0500,9.370245
Y2023,Şubat,D19,T0600,9.570246
Y2023,Şubat,D19,T0700,9.410245
Y2023,Şubat,D19,T0800,9.340245
Y2023,Şubat,D19,T0900,9.780245
Y2023,Şubat,D19,T1000,10.670245
Y2023,Şubat,D19,T1100,11.140245
Y2023,Şubat,D19,T1200,11.240245
Y2023,Şubat,D19,T1300,11.070246
Y2023,Şubat,D19,T1400,11.090245
Y2023,Şubat,D19,T1500,11.030245
Y2023,Şubat,D19,T1600,10.670245
Y2023,Şubat,D19,T1700,9.930245
Y2023,Şubat,D19,T1800,8.8102455
Y2023,Şubat,D19,T1900,8.5602455
Y2023,Şubat,D19,T2000,8.120246
Y2023,Şubat,D19,T2100,8.050245
Y2023,Şubat,D19,T2200,7.7202454
Y2023,Şubat,D19,T2300,6.920245
Y2023,Şubat,D20,T0000,7.130245
Y2023,Şubat,D20,T0100,6.2202454
Y2023,Şubat,D20,T0200,5.380245
Y2023,Şubat,D20,T0300,4.5402455
Y2023,Şubat,D20,T0400,3.6802454
Y2023,Şubat,D20,T0500,2.9302454
Y2023,Şubat,D20,T0600,2.7502456
Y2023,Şubat,D20,T0700,2.3002453
Y2023,Şubat,D20,T0800,4.3402452
Y2023,Şubat,D20,T0900,7.290245
Y2023,Şubat,D20,T1000,9.860246
Y2023,Şubat,D20,T1100,11.920245
Y2023,Şubat,D20,T1200,13.400246
Y2023,Şubat,D20,T1300,14.570246
Y2023,Şubat,D20,T1400,15.370245
Y2023,Şubat,D20,T1500,15.650246
Y2023,Şubat,D20,T1600,14.850245
Y2023,Şubat,D20,T1700,13.330245
