location,Basel,Basel
lat,47.75000,47.75000
lon,7.50000,7.50000
asl,363.653,363.653
variable,Wind Speed,Wind Direction
unit,km/h,°
level,10 m,10 m
resolution,hourly,hourly
aggregation,None,None
timestamp,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240217T0400,2.9024127,187.12502
20240217T0500,1.609969,206.56505
20240217T0600,1.2979984,213.69006
20240217T0700,3.319036,310.60132
20240217T0800,5.8603754,349.38034
20240217T0900,7.928178,357.39746
20240217T1000,8.287822,2.4895477
20240217T1100,6.924738,8.972626
20240217T1200,6.2145634,10.00798
20240217T1300,5.04,360.0
20240217T1400,5.7599998,360.0
20240217T1500,6.2145634,349.992
20240217T1600,4.3349743,355.23636
20240217T1700,4.68,360.0
20240217T1800,6.638072,347.4712
20240217T1900,7.69592,349.2157
20240217T2000,5.506941,11.309921
20240217T2100,4.198285,30.963745
20240217T2200,6.0347,17.35402
20240217T2300,4.6800003,22.619858
20240218T0000,3.8773184,21.801407
20240218T0100,2.8116899,50.194427
20240218T0200,2.968636,104.03624
20240218T0300,1.8,89.99999
20240218T0400,1.1384199,108.434944
20240218T0500,3.096837,144.46231
20240218T0600,4.510787,151.38954
20240218T0700,4.0249224,153.43495
20240218T0800,4.198285,149.03624
20240218T0900,4.1046314,164.74487
20240218T1000,4.3349743,184.76364
20240218T1100,5.506941,191.30994
20240218T1200,6.9247384,207.89728
20240218T1300,8.287822,235.61966
20240218T1400,8.707237,240.25513
20240218T1500,9.021574,241.38954
20240218T1600,6.6185193,247.61987
20240218T1700,7.8625183,254.0546
20240218T1800,9.504273,245.37643
20240218T1900,10.296251,233.53076
20240218T2000,11.966954,226.21889
20240218T2100,13.755579,227.1211
20240218T2200,11.808878,232.43141
20240218T2300,12.88981,234.09029
20240219T0000,13.089354,238.49574
20240219T0100,12.72283,244.88516
20240219T0200,10.948973,242.59244
20240219T0300,9.511088,240.52411
20240219T0400,8.854829,243.43495
20240219T0500,8.049845,243.43495
20240219T0600,6.9247384,242.10274
20240219T0700,7.0911775,246.0375
20240219T0800,7.69592,259.2157
20240219T0900,7.5685663,272.72632
20240219T1000,7.8954163,294.22775
20240219T1100,7.628263,289.29004
20240219T1200,9.885262,280.4915
20240219T1300,11.525623,271.78992
20240219T1400,11.609651,262.875
20240219T1500,11.525623,255.52971
20240219T1600,8.654986,253.07248
20240219T1700,6.1305785,229.76364
20240219T1800,5.6233797,219.80557
20240219T1900,5.991594,237.26477
20240219T2000,6.9527545,248.7495
20240219T2100,7.342588,258.69006
20240219T2200,7.342588,258.69006
20240219T2300,7.9932976,262.23483
20240220T0000,7.9526596,264.80557
20240220T0100,6.9899354,258.11133
20240220T0200,6.849467,266.9872
20240220T0300,6.519877,276.34018
20240220T0400,6.151683,290.55603
20240220T0500,6.638072,310.60132
20240220T0600,4.8433046,311.98724
20240220T0700,2.6208394,285.9454
20240220T0800,3.319036,282.5288
20240220T0900,2.6208394,285.9454
20240220T1000,1.1384199,288.43497
20240220T1100,2.2768397,288.43497
20240220T1200,5.1544156,282.09476
20240220T1300,7.172949,287.52557
20240220T1400,6.439876,296.56506
20240220T1500,4.5536795,288.43497
20240220T1600,1.2979984,213.69006
20240220T1700,4.73506,171.25385
20240220T1800,4.6800003,202.61987
20240220T1900,5.692099,214.69516
20240220T2000,4.379589,189.46233
20240220T2100,4.32,180.0
20240220T2200,7.0911775,203.9625
20240220T2300,5.1544156,192.09476
20240221T0000,3.9763298,185.19443
20240221T0100,4.802999,167.00539
20240221T0200,5.6920996,161.56505
20240221T0300,6.489992,160.55997
20240221T0400,5.3517847,160.34618
20240221T0500,5.154415,155.22485
20240221T0600,4.829907,153.43495
20240221T0700,5.95906,154.98311
20240221T0800,7.754637,158.1986
20240221T0900,6.830519,161.56505
20240221T1000,7.5942073,174.55966
20240221T1100,10.446206,181.97493
20240221T1200,10.829959,195.42216
20240221T1300,9.793058,197.10272
20240221T1400,9.346143,195.64224
20240221T1500,6.849467,176.98721
20240221T1600,6.725354,164.47589
20240221T1700,7.172949,162.47443
20240221T1800,7.69592,169.2157
20240221T1900,8.350138,172.56859
20240221T2000,10.308831,192.09476
20240221T2100,13.18308,214.99202
20240221T2200,16.87398,236.30994
20240221T2300,18.668005,230.47737
20240222T0000,19.35314,226.50743
20240222T0100,20.696087,220.06079
20240222T0200,22.180206,215.75389
20240222T0300,22.473343,215.21759
20240222T0400,21.434364,209.14807
20240222T0500,22.38378,207.80147
20240222T0600,22.702845,207.3777
20240222T0700,22.539564,206.56505
20240222T0800,22.065973,208.23744
20240222T0900,22.553936,208.61046
20240222T1000,22.565422,213.94359
20240222T1100,23.34455,206.56505
20240222T1200,22.406927,203.68208
20240222T1300,24.490585,204.30455
20240222T1400,24.795612,205.821
20240222T1500,22.226902,204.90477
20240222T1600,17.377226,193.17256
20240222T1700,14.04,180.0
20240222T1800,14.759999,180.0
20240222T1900,17.902534,195.15407
20240222T2000,26.518099,228.30186
20240222T2100,28.820242,249.52771
20240222T2200,23.686249,245.77226
20240222T2300,21.611996,240.01837
20240223T0000,18.079027,234.72757
20240223T0100,18.278645,237.875
20240223T0200,15.876775,237.0306
20240223T0300,14.20062,239.53445
20240223T0400,11.681987,236.30994
20240223T0500,10.233123,230.7106
20240223T0600,9.422101,226.54816
20240223T0700,7.729527,207.75854
20240223T0800,8.473393,192.26477
20240223T0900,11.113451,204.90477
20240223T1000,17.373497,235.98065
20240223T1100,15.9134655,232.35239
20240223T1200,13.237038,225.0
20240223T1300,11.808878,217.5686
20240223T1400,10.383987,213.69006
20240223T1500,10.1887,212.00539
20240223T1600,8.404285,223.2643
20240223T1700,7.491114,215.21759
20240223T1800,6.130579,176.63354
20240223T1900,5.495161,148.3925
20240223T2000,5.3999996,143.1301
20240223T2100,5.634891,153.43495
20240223T2200,10.182337,188.1301
20240223T2300,9.3669195,182.20259
20240224T0000,8.311245,175.03026
20240224T0100,7.5170207,163.30075
20240224T0200,8.089993,159.14554
20240224T0300,8.427383,160.01689
20240224T0400,8.825508,168.2317
20240224T0500,9.0,180.0
20240224T0600,9.255571,193.49573
20240224T0700,8.891344,201.37062
20240224T0800,8.557102,194.62088
20240224T0900,10.009036,217.69424
20240224T1000,15.077082,236.68938
20240224T1100,13.779114,236.72511
20240224T1200,14.773164,223.02507
20240224T1300,14.021525,228.12213
20240224T1400,12.181624,235.8403
20240224T1500,11.709688,225.0
20240224T1600,7.289444,200.22485
20240224T1700,7.5942073,185.44034
20240224T1800,6.9527545,158.7495
20240224T1900,6.6087217,150.64224
20240224T2000,5.634891,153.43495
20240224T2100,5.8048253,150.25511
20240224T2200,7.24486,153.43495
20240224T2300,8.4963045,143.61565
20240225T0000,8.587338,146.97614
20240225T0100,7.9932966,144.16235
20240225T0200,7.7879906,146.30994
20240225T0300,7.5942082,148.57043
20240225T0400,6.9247384,152.10272
20240225T0500,6.6087217,150.64224
20240225T0600,6.489992,146.30994
20240225T0700,6.3690495,137.2906
20240225T0800,7.145796,139.08562
20240225T0900,6.4096174,141.84277
20240225T1000,7.0911775,156.0375
20240225T1100,10.538843,172.14668
20240225T1200,12.682018,173.4802
20240225T1300,12.144331,168.02386
20240225T1400,10.703569,160.34618
20240225T1500,10.009036,142.30576
20240225T1600,8.534353,117.64597
20240225T1700,7.968939,108.434944
20240225T1800,7.5170207,106.69924
20240225T1900,7.754637,111.80141
20240225T2000,6.989936,124.508514
20240225T2100,5.904439,142.4314
20240225T2200,4.896529,162.89728
20240225T2300,5.8048253,172.87498
20240226T0000,5.815978,158.1986
20240226T0100,5.815978,158.1986
20240226T0200,4.6938257,147.52881
20240226T0300,4.5536795,161.56505
20240226T0400,5.4119864,176.18593
20240226T0500,5.315336,151.69923
20240226T0600,5.692099,145.30484
20240226T0700,5.3517847,137.72632
20240226T0800,5.3999996,126.869896
20240226T0900,4.6800003,112.61986
20240226T1000,3.0547013,135.0
20240226T1100,3.319036,130.60129
20240226T1200,3.219938,116.56505
20240226T1300,4.510787,118.61046
20240226T1400,4.896529,72.89727
20240226T1500,5.692099,55.304832
20240226T1600,3.8268526,41.18593
20240226T1700,6.0347,17.35402
20240226T1800,7.5170207,16.69925
20240226T1900,7.0911775,23.962494
20240226T2000,7.42159,39.09384
20240226T2100,7.127636,44.999985
20240226T2200,5.8603754,42.510437
20240226T2300,7.7879906,33.690063
20240227T0000,6.638072,49.398697
20240227T0100,6.8777895,47.121094
20240227T0200,7.42159,50.906143
20240227T0300,8.0899935,32.275635
20240227T0400,6.9153743,38.659805
20240227T0500,7.10031,30.465546
20240227T0600,8.4042845,9.865799
20240227T0700,7.5942073,354.5597
20240227T0800,8.64,360.0
20240227T0900,10.538843,7.853302
20240227T1000,13.276144,12.528809
20240227T1100,15.03835,11.040939
20240227T1200,16.58346,27.121292
20240227T1300,17.727943,29.167603
20240227T1400,15.379206,20.556046
20240227T1500,14.587776,15.751175
20240227T1600,13.202726,11.00354
20240227T1700,12.074766,10.30484
20240227T1800,10.538843,7.853302
20240227T1900,9.726665,2.1210938
20240227T2000,9.3876505,355.60132
20240227T2100,9.3876505,355.60132
20240227T2200,10.446206,1.9749298
20240227T2300,9.3669195,357.79742
20240228T0000,9.3669195,357.79742
20240228T0100,8.647496,357.61407
20240228T0200,7.9932976,352.23483
20240228T0300,6.924738,351.02737
20240228T0400,7.5599995,360.0
20240228T0500,7.2,360.0
20240228T0600,5.771239,356.42368
20240228T0700,6.162207,353.29016
20240228T0800,6.489992,356.8202
20240228T0900,6.924738,8.972626
20240228T1000,8.699793,24.443954
20240228T1100,9.028754,23.49855
20240228T1200,9.449572,17.74466
20240228T1300,10.137692,16.504364
20240228T1400,10.483357,15.945404
20240228T1500,8.534353,27.645966
20240228T1600,5.1919937,33.690063
20240228T1700,4.1046314,344.74487
20240228T1800,6.489992,340.55997
20240228T1900,6.519877,353.65985
20240228T2000,4.68,360.0
20240228T2100,4.452954,345.96375
20240228T2200,6.162207,353.29016
20240228T2300,3.396233,32.005356
20240229T0000,1.8,126.869896
20240229T0100,1.4399999,89.99999
20240229T0200,2.0991426,59.036232
20240229T0300,1.835647,101.30993
20240229T0400,2.5455842,135.0
20240229T0500,1.5273507,135.0
20240229T0600,3.8268526,138.81407
20240229T0700,5.8603754,137.48955
20240229T0800,3.563818,135.0
20240229T0900,2.5455842,135.0
20240229T1000,1.0182338,44.999985
20240229T1100,2.1897945,99.46232
20240229T1200,2.3051248,128.6598
20240229T1300,2.5959969,146.30994
20240229T1400,2.4149535,153.43495
20240229T1500,2.9024127,150.25511
20240229T1600,3.319036,139.3987
20240229T1700,4.5536795,108.434944
20240229T1800,5.937272,104.03624
20240229T1900,4.0249224,116.56505
20240229T2000,3.319036,130.60129
20240229T2100,2.9024127,150.25511
20240229T2200,3.319036,167.47119
20240229T2300,4.73506,171.25385
20240301T0000,3.671294,168.69006
20240301T0100,2.9024127,172.87498
20240301T0200,3.6179552,174.28941
20240301T0300,4.32,180.0
20240301T0400,5.0911684,188.1301
20240301T0500,5.1544156,192.09476
20240301T0600,5.506941,191.30994
20240301T0700,6.489992,199.44003
20240301T0800,7.9036193,210.06859
20240301T0900,11.019764,231.63252
20240301T1000,13.049689,245.55606
20240301T1100,12.303366,249.44395
20240301T1200,10.630672,241.69925
20240301T1300,9.290511,234.46233
20240301T1400,7.145796,229.08562
20240301T1500,6.439876,206.56505
20240301T1600,6.162207,173.29016
20240301T1700,5.495161,148.3925
20240301T1800,6.9153743,141.34018
20240301T1900,8.209263,142.12502
20240301T2000,8.714677,141.70984
20240301T2100,7.7879906,146.30994
20240301T2200,7.42159,157.16635
20240301T2300,7.4128532,150.94539
20240302T0000,8.942214,139.8991
20240302T0100,7.8954163,136.84761
20240302T0200,7.145796,139.08562
20240302T0300,7.928177,140.52754
20240302T0400,8.161764,138.57634
20240302T0500,7.928177,140.52754
20240302T0600,7.653705,138.81407
20240302T0700,7.7043357,142.59465
20240302T0800,6.9153743,141.34018
20240302T0900,6.618519,135.0
20240302T1000,7.145796,139.08562
20240302T1100,7.5685663,154.65382
20240302T1200,8.766573,160.82098
20240302T1300,4.8965297,143.97263
20240302T1400,1.835647,78.69006
20240302T1500,2.4149535,26.565033
20240302T1600,5.634891,26.565033
20240302T1700,6.3690495,47.29059
20240302T1800,8.404285,43.264297
20240302T1900,3.8268526,318.8141
20240302T2000,6.379216,286.38956
20240302T2100,5.5887027,345.0686
20240302T2200,4.829907,63.43495
20240302T2300,2.5455842,135.0
20240303T0000,2.1897945,189.46233
20240303T0100,1.835647,78.69006
20240303T0200,6.519877,83.65981
20240303T0300,3.6179552,95.71059
20240303T0400,2.9024127,119.74488
20240303T0500,0.8049845,153.43495
20240303T0600,2.5455842,81.869896
20240303T0700,3.219938,63.43495
20240303T0800,2.0991426,30.963745
20240303T0900,3.4152596,18.434952
20240303T1000,3.319036,12.528809
20240303T1100,5.1544156,12.094757
20240303T1200,7.289444,20.224854
20240303T1300,7.6367526,8.130096
20240303T1400,8.4042845,350.13422
20240303T1500,10.703569,340.3462
20240303T1600,12.074766,333.43497
20240303T1700,11.384198,325.30484
20240303T1800,10.799999,323.13013
20240303T1900,9.931042,313.5312
20240303T2000,10.315115,299.24884
20240303T2100,9.793058,287.10272
20240303T2200,8.373386,295.46335
20240303T2300,7.92,270.0
20240304T0000,8.4042845,260.1342
20240304T0100,8.4042845,260.1342
20240304T0200,7.342588,258.69006
20240304T0300,6.2145634,259.992
20240304T0400,5.4119864,266.1859
20240304T0500,4.6938252,274.3987
20240304T0600,3.9763298,275.19443
20240304T0700,3.6179552,275.7106
20240304T0800,4.802999,282.99463
20240304T0900,4.379589,279.46234
20240304T1000,2.9024127,262.875
20240304T1100,2.2768397,251.56506
20240304T1200,3.219938,243.43495
20240304T1300,3.671294,258.69006
20240304T1400,3.7585104,286.69925
20240304T1500,3.563818,315.0
20240304T1600,3.6,323.13013
20240304T1700,2.9024127,330.25513
20240304T1800,3.319036,347.4712
20240304T1900,3.2599385,353.65985
20240304T2000,3.5455887,336.0375
20240304T2100,4.5820518,315.0
20240304T2200,3.396233,302.00537
20240304T2300,2.4149535,243.43495
20240305T0000,2.4149535,206.56505
20240305T0100,3.319036,220.6013
20240305T0200,3.8268526,221.18593
20240305T0300,5.0911684,225.0
20240305T0400,7.145796,229.08562
20240305T0500,5.3999996,233.1301
20240305T0600,6.618519,225.0
20240305T0700,5.8603754,222.51045
20240305T0800,7.2,233.1301
20240305T0900,11.770403,246.57132
20240305T1000,10.703569,250.34618
20240305T1100,9.605998,257.00537
20240305T1200,10.594036,260.2176
20240305T1300,10.1376915,263.8845
20240305T1400,8.049845,280.30487
20240305T1500,7.0911775,293.9625
20240305T1600,6.130579,273.36646
20240305T1700,4.896529,252.89728
20240305T1800,4.8433046,221.98721
20240305T1900,5.1919937,213.69006
20240305T2000,5.8603754,222.51045
20240305T2100,6.1305785,229.76364
20240305T2200,5.3517847,227.72632
20240305T2300,4.8433046,228.01279
20240306T0000,4.3349743,228.36647
20240306T0100,4.072935,225.0
20240306T0200,3.8268526,228.81409
20240306T0300,4.39436,235.00798
20240306T0400,5.1919937,236.30994
20240306T0500,5.634891,243.43495
20240306T0600,4.896529,252.89728
20240306T0700,5.506941,258.69006
20240306T0800,6.849467,273.0128
20240306T0900,6.9527545,291.2505
20240306T1000,5.6920996,288.43497
20240306T1100,7.4128532,299.0546
20240306T1200,6.792466,302.00537
20240306T1300,6.3690495,317.29062
20240306T1400,5.5887027,345.0686
20240306T1500,6.130579,3.3664398
20240306T1600,5.6920996,18.434952
20240306T1700,3.5455887,23.962494
20240306T1800,2.8799999,360.0
20240306T1900,2.4149535,333.43497
20240306T2000,2.9024127,330.25513
20240306T2100,2.4149535,333.43497
20240306T2200,0.71999997,180.0
20240306T2300,1.484318,104.03624
20240307T0000,3.6,36.86989
20240307T0100,2.5455842,81.869896
20240307T0200,2.5455842,81.869896
20240307T0300,1.8,53.130096
20240307T0400,3.096837,35.53766
20240307T0500,4.8433046,41.987198
20240307T0600,4.8965297,53.97262
20240307T0700,4.6102495,51.34018
20240307T0800,6.489992,56.30993
20240307T0900,8.311245,72.34988
20240307T1000,6.1305785,40.236343
20240307T1100,6.792466,57.994614
20240307T1200,5.5887027,75.06858
20240307T1300,5.0528407,94.08562
20240307T1400,6.87779,96.009
20240307T1500,7.5599995,89.99999
20240307T1600,6.519877,83.65981
20240307T1700,5.0911684,81.869896
20240307T1800,6.28713,76.75948
20240307T1900,6.162207,83.29016
20240307T2000,6.162207,83.29016
20240307T2100,5.8048253,82.874985
20240307T2200,5.8048253,82.874985
20240307T2300,5.506941,101.30993
20240308T0000,5.2416787,105.9454
20240308T0100,5.1544156,102.09476
20240308T0200,5.3517847,109.653824
20240308T0300,5.634891,116.56505
20240308T0400,5.8048253,119.74488
20240308T0500,5.8048253,119.74488
20240308T0600,5.692099,124.69515
20240308T0700,5.495161,121.6075
20240308T0800,6.28713,103.24051
20240308T0900,6.519877,96.34019
20240308T1000,4.379589,99.46232
20240308T1100,6.830519,108.434944
20240308T1200,8.699793,114.44395
20240308T1300,9.360001,112.61986
20240308T1400,10.495713,95.90614
20240308T1500,12.24,89.99999
20240308T1600,8.669949,85.23635
20240308T1700,6.9247384,62.102737
20240308T1800,7.928177,50.527527
20240308T1900,6.297428,59.036255
20240308T2000,3.8773184,68.19859
20240308T2100,1.8,89.99999
20240308T2200,3.671294,168.69006
20240308T2300,3.0547013,135.0
20240309T0000,5.0911684,98.1301
20240309T0100,4.6102495,141.34018
20240309T0200,4.3498964,114.44395
20240309T0300,4.5536795,71.56504
20240309T0400,3.2599385,83.65981
20240309T0500,3.2399998,89.99999
20240309T0600,3.319036,102.52881
20240309T0700,5.8048253,97.125015
20240309T0800,6.162207,96.70984
20240309T0900,6.5693827,99.46232
20240309T1000,7.5170207,73.30075
20240309T1100,7.9932976,82.23483
20240309T1200,6.489992,109.44003
20240309T1300,5.506941,101.30993
20240309T1400,6.5693827,80.537674
20240309T1500,7.072878,75.25644
20240309T1600,5.3517847,47.726303
20240309T1700,5.8603754,47.489548
20240309T1800,7.0911775,66.037506
20240309T1900,8.759178,80.537674
20240309T2000,9.028754,85.42608
20240309T2100,7.5942073,84.55967
20240309T2200,7.5942082,58.570435
20240309T2300,6.9527545,68.7495
20240310T0000,6.4799995,89.99999
20240310T0100,3.96,89.99999
20240310T0200,5.2416787,74.054596
20240310T0300,6.6185193,67.61986
20240310T0400,4.452954,75.96376
20240310T0500,2.968636,104.03624
20240310T0600,2.0364676,135.0
20240310T0700,3.396233,212.00539
20240310T0800,7.2,216.8699
20240310T0900,7.653705,228.81409
20240310T1000,7.69592,259.2157
20240310T1100,9.9571085,282.5288
20240310T1200,6.4096174,231.84277
20240310T1300,4.2136917,289.98312
20240310T1400,8.707237,299.74487
20240310T1500,4.73506,261.25385
20240310T1600,3.8773184,201.8014
20240310T1700,5.771239,183.57634
20240310T1800,7.342588,168.69006
20240310T1900,8.209263,164.74487
20240310T2000,7.628263,160.70996
20240310T2100,6.5693827,170.53767
20240310T2200,8.647496,182.38594
20240310T2300,9.114471,189.09027
20240311T0000,9.779817,186.3402
20240311T0100,6.4799995,180.0
20240311T0200,4.802999,167.00539
20240311T0300,4.0249224,169.69516
20240311T0400,5.4477882,172.40535
20240311T0500,5.8603754,169.38034
20240311T0600,5.1544156,167.90524
20240311T0700,6.2145634,169.99202
20240311T0800,6.162207,173.29016
20240311T0900,7.5942073,185.44034
20240311T1000,7.729527,207.75854
20240311T1100,7.2,216.8699
20240311T1200,8.39657,210.96376
20240311T1300,8.942214,220.1009
20240311T1400,9.0,233.1301
20240311T1500,8.39657,239.03624
20240311T1600,7.771331,256.6075
